"period";"modularity_class";"avgIndegree";"avgOutdegree";"avgDegree";"avgBetweenness";"avgPageRank";"avgEigenvector"
"66";"7";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"8";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"9";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"10";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"11";"1,0000";"1,0000";"2,0000";"0";"0,000031365011840843216";"0,00023115294657176903"
"66";"12";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"13";"3,7455";"4,2904";"8,0359";"5009,570435567689";"0,00008265926623071255";"0,005107658173549953"
"66";"14";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"15";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"16";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"17";"4,7353";"4,5942";"9,3295";"6898,64771670452";"0,0000959908341487241";"0,007072476824647541"
"66";"18";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"19";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"20";"5,1453";"3,9615";"9,1068";"10881,150152750955";"0,00010245191980899691";"0,008578351799187298"
"66";"21";"1,0000";"1,0000";"2,0000";"0";"0,00017242285750322789";"0,00023115294657176903"
"66";"22";"4,7837";"4,9704";"9,7542";"8424,911298851199";"0,00009501936401228638";"0,008123958591718343"
"66";"23";"5,0660";"5,5083";"10,5743";"8362,22502888865";"0,00009446670134661837";"0,00820286727860232"
"66";"24";"5,3333";"5,3656";"10,6989";"11008,859532511615";"0,00009981439823995419";"0,009889329286273257"
"66";"25";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"26";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"27";"5,8030";"5,2794";"11,0824";"9778,945935928823";"0,00011601331754899827";"0,010589278433833898"
"66";"28";"4,9811";"5,0379";"10,0189";"9340,482320579911";"0,00009891077614372145";"0,008874220208828302"
"66";"29";"1,0000";"1,0000";"2,0000";"0";"0,000025867995989772964";"0,00023115294657176903"
"66";"30";"0,5000";"0,5000";"1,0000";"0";"0,000036862027691913474";"0,00011113538882781356"
"66";"31";"1,0000";"1,0000";"2,0000";"0";"0,00017242285750322789";"0,00023115294657176903"
"66";"32";"1,0000";"1,0000";"2,0000";"0";"0,00017242285750322789";"0,00023115294657176903"
"67";"0";"4,4543";"4,2439";"8,6982";"7830,878543182072";"0,00008834445591973776";"0,007442574681421303"
"67";"1";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"2";"5,2002";"5,2471";"10,4472";"8478,650504082832";"0,0001012822500241819";"0,00929644754533089"
"67";"3";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"4";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"5";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"6";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"7";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"8";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"9";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"10";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"11";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"12";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"13";"1,0000";"1,0000";"2,0000";"0";"0,000030499295292489646";"0,00022892018919801513"
"67";"14";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"15";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"16";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"17";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"18";"4,3788";"4,4331";"8,8119";"6495,827931870752";"0,00008951067935099647";"0,006245721516107904"
"67";"19";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"20";"5,4022";"4,0467";"9,4489";"11813,438431218312";"0,00010528244993794354";"0,009189072828487946"
"67";"21";"1,0000";"1,0000";"2,0000";"0";"0,0001676641276839028";"0,00022892018919801513"
"67";"22";"4,9925";"4,6992";"9,6917";"7974,390305527108";"0,00009627487947506799";"0,007373466280584283"
"67";"23";"4,3779";"4,3742";"8,7521";"8099,080638548406";"0,0000878360117626593";"0,0075213314898079755"
"67";"24";"5,0055";"5,0426";"10,0481";"7604,844654535462";"0,00009898042211120239";"0,0078677175606443"
"67";"25";"5,7806";"6,2785";"12,0590";"10678,609736383138";"0,00010152187224871498";"0,009305908851401392"
"67";"26";"4,6279";"4,7442";"9,3721";"8527,680897653458";"0,0000904595480083756";"0,007873468410572853"
"67";"27";"5,3449";"4,9799";"10,3248";"12685,535508272742";"0,00009823938919994525";"0,010493064959794659"
"67";"28";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"29";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"30";"1,0000";"1,0000";"2,0000";"0";"0,00002515400528037092";"0,00022892018919801513"
"67";"31";"0,5000";"0,5000";"1,0000";"0";"0,00003584458530460837";"0,00011010684037329747"
"67";"32";"1,0000";"1,0000";"2,0000";"0";"0,0001676641276839028";"0,00022892018919801513"
"67";"33";"1,0000";"1,0000";"2,0000";"0";"0,0001676641276839028";"0,00022892018919801513"
"68";"0";"3,8625";"3,7500";"7,6125";"5612,508328073671";"0,00007661250546661624";"0,005455963591546277"
"68";"1";"5,4767";"5,3494";"10,8261";"8967,309486572909";"0,00010283695239643304";"0,009365006421324802"
"68";"2";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"3";"4,7801";"4,7083";"9,4884";"9126,497500167132";"0,0000930968589631474";"0,00841258030381363"
"68";"4";"4,9471";"4,5913";"9,5385";"10548,929688224018";"0,00009444025729977918";"0,008271217206481102"
"68";"5";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"6";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"7";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"8";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"9";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"10";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"11";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"12";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"13";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"14";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"15";"1,0000";"1,0000";"2,0000";"0";"0,00002962631917060178";"0,00022590790445343683"
"68";"16";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"17";"5,7437";"4,1332";"9,8769";"13614,18620484865";"0,00010775431612579103";"0,009448145982963866"
"68";"18";"3,2338";"4,6234";"7,8571";"5233,168065417538";"0,0000635578499874415";"0,004758322536017412"
"68";"19";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"20";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"21";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"22";"5,5864";"6,0386";"11,6251";"10486,231090724756";"0,00009605770093075303";"0,008850893401472085"
"68";"23";"4,4061";"4,5763";"8,9825";"6919,942822425896";"0,00008711865793141839";"0,006209906570089261"
"68";"24";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"25";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"26";"1,0000";"1,0000";"2,0000";"0";"0,00016286511920673478";"0,00022590790445343683"
"68";"27";"4,3478";"4,5757";"8,9235";"7463,156924440169";"0,00008458942192388106";"0,007379869649947075"
"68";"28";"5,1060";"4,6944";"9,8005";"11014,6791507591";"0,00009373778595992042";"0,008862402210902556"
"68";"29";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"30";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"31";"1,0000";"1,0000";"2,0000";"0";"0,00002443402637855476";"0,00022590790445343683"
"68";"32";"0,5000";"0,5000";"1,0000";"0";"0,0000348186119626488";"0,00010870496869617888"
"68";"33";"1,0000";"1,0000";"2,0000";"0";"0,00016286511920673478";"0,00022590790445343683"
"68";"34";"1,0000";"1,0000";"2,0000";"0";"0,00016286511920673478";"0,00022590790445343683"
"69";"0";"4,5975";"4,5328";"9,1303";"8947,85078247484";"0,00008657558288635452";"0,007365012881928679"
"69";"1";"5,0464";"5,2595";"10,3059";"10117,547068961057";"0,000090412368479212";"0,008883382137939017"
"69";"2";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"3";"4,8548";"4,9223";"9,7771";"8611,718703517517";"0,00009067690411759875";"0,008664316428232706"
"69";"4";"4,7672";"4,4629";"9,2302";"7833,319712676428";"0,00009134653798556158";"0,00735329999352825"
"69";"5";"5,5283";"4,8079";"10,3362";"11757,920734079522";"0,00009963537254063146";"0,009166489799213471"
"69";"6";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"7";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"8";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"9";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"10";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"11";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"12";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"13";"4,4579";"4,3574";"8,8153";"7363,708764834353";"0,00008628479670044634";"0,006398768296025983"
"69";"14";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"15";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"16";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"17";"1,0000";"1,0000";"2,0000";"0";"0,000028855287603924916";"0,0002227898583437767"
"69";"18";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"19";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"20";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"21";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"22";"5,7472";"6,1398";"11,8870";"11154,27428358986";"0,0000962076041245306";"0,009034339226271483"
"69";"23";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"24";"1,5000";"2,0000";"3,5000";"2173,4999999999986";"0,000049112323820873626";"0,0003427054352543421"
"69";"25";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"26";"1,0000";"1,0000";"2,0000";"0";"0,00015861933877039567";"0,0002227898583437767"
"69";"27";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"28";"1,0000";"1,0000";"2,0000";"0";"0,000028855287603924916";"0,0002227898583437767"
"69";"29";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"30";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"31";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"32";"4,1709";"4,6482";"8,8191";"6638,085682199725";"0,0000775263813465066";"0,006857256874184333"
"69";"33";"1,0000";"1,0000";"2,0000";"0";"0,000023798112632589607";"0,0002227898583437767"
"69";"34";"4,9162";"3,9832";"8,8994";"9195,208935575245";"0,0000888904225805795";"0,007495232571401012"
"69";"35";"0,5000";"0,5000";"1,0000";"0";"0,000033912462575260224";"0,00010725269484525868"
"69";"36";"1,0000";"1,0000";"2,0000";"0";"0,00015861933877039567";"0,0002227898583437767"
"69";"37";"1,0000";"1,0000";"2,0000";"0";"0,00015861933877039567";"0,0002227898583437767"
"70";"0";"5,5149";"5,6769";"11,1918";"10374,707367033188";"0,0000972485984907349";"0,009775352357517622"
"70";"1";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"2";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"3";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"4";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"5";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"6";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"7";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"8";"1,2500";"1,7500";"3,0000";"2246,0273624401916";"0,00003780895503118799";"0,00027655685840854635"
"70";"9";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"10";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"11";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"12";"1,0000";"1,0000";"2,0000";"0";"0,00002799905295263714";"0,0002195114123987273"
"70";"13";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"14";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"15";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"16";"4,4169";"4,3806";"8,7976";"7451,9952498010625";"0,00008291805634674753";"0,006316858878412916"
"70";"17";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"18";"5,1350";"5,5602";"10,6952";"9950,951039739779";"0,00008428842140838504";"0,007797395297760953"
"70";"19";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"20";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"21";"1,0000";"1,0000";"2,0000";"0";"0,00015387942495509758";"0,0002195114123987273"
"70";"22";"4,7438";"4,5031";"9,2469";"7894,994202533669";"0,00008758791288410139";"0,007232419728067577"
"70";"23";"4,3914";"4,9864";"9,3778";"8216,988886764057";"0,00007916012183185975";"0,007450062232468228"
"70";"24";"5,3260";"4,9299";"10,2558";"12376,541131677935";"0,00009038309050439195";"0,00937872710757635"
"70";"25";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"26";"1,0000";"1,0000";"2,0000";"0";"0,00015387942495509758";"0,0002195114123987273"
"70";"27";"1,0000";"1,0000";"2,0000";"0";"0,00002799905295263714";"0,0002195114123987273"
"70";"28";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"29";"5,0169";"4,2288";"9,2458";"8384,512787088097";"0,00008709101334898385";"0,007470224700845289"
"70";"30";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"31";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"32";"3,2542";"4,2542";"7,5085";"3864,4781704084567";"0,00006647018735393629";"0,0042776809192600525"
"70";"33";"5,0295";"4,9339";"9,9634";"9750,438503920384";"0,00009247649407779964";"0,008725100101941986"
"70";"34";"5,7614";"4,7276";"10,4891";"13864,415012273694";"0,00009891669503423951";"0,009176683371105547"
"70";"35";"1,0000";"1,0000";"2,0000";"0";"0,000023091883664636757";"0,0002195114123987273"
"70";"36";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"37";"0,5000";"0,5000";"1,0000";"0";"0,00003290622224063752";"0,00010572275508431799"
"70";"38";"1,0000";"1,0000";"2,0000";"0";"0,00015387942495509758";"0,0002195114123987273"
"71";"0";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"1";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"2";"4,8245";"4,8833";"9,7077";"9187,325268875227";"0,00008497867056328933";"0,008430623777489554"
"71";"3";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"4";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"5";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"6";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"7";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"8";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"9";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"10";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"11";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"12";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"13";"1,0000";"1,0000";"2,0000";"0";"0,00002710945609200798";"0,00021733267260179627"
"71";"14";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"15";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"16";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"17";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"18";"4,7242";"4,3479";"9,0721";"8226,759769058837";"0,00008560103050651891";"0,006854512331002242"
"71";"19";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"20";"4,7580";"4,4140";"9,1720";"9096,858688859915";"0,00008028659498033362";"0,007354126303987939"
"71";"21";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"22";"1,0000";"1,0000";"2,0000";"0";"0,00014899054256551085";"0,00021733267260179627"
"71";"23";"5,0858";"4,5809";"9,6667";"11711,331428211191";"0,00008663784117705751";"0,00804941723390526"
"71";"24";"4,2000";"3,5733";"7,7733";"4319,162861319644";"0,00007913519622705665";"0,00555459740315851"
"71";"25";"5,8444";"6,1929";"12,0373";"12016,594097035028";"0,00009099019023089777";"0,008941519872858354"
"71";"26";"4,7736";"4,9051";"9,6787";"9128,295787449286";"0,00008530132179637514";"0,007475316417007779"
"71";"27";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"28";"5,2018";"4,6180";"9,8198";"10182,877576542656";"0,00008768104891888137";"0,008035525596171617"
"71";"29";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"30";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"31";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"32";"4,3250";"4,4603";"8,7853";"8842,960037060178";"0,00007858526983703438";"0,007248787287784961"
"71";"33";"1,0000";"1,0000";"2,0000";"0";"0,000022358200087986234";"0,00021733267260179627"
"71";"34";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"35";"0,5000";"0,5000";"1,0000";"0";"0,00003186071209602973";"0,00010470271406831988"
"71";"36";"1,0000";"1,0000";"2,0000";"0";"0,00014899054256551085";"0,00021733267260179627"
"71";"37";"1,0000";"1,0000";"2,0000";"0";"0,00014899054256551085";"0,00021733267260179627"
"72";"0";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"1";"5,2427";"4,7281";"9,9708";"10209,391232886032";"0,0000873552752508343";"0,008088158973589445"
"72";"2";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"3";"4,9944";"5,3101";"10,3045";"9766,077775428375";"0,00008623962509138845";"0,008799674862671941"
"72";"4";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"5";"5,3328";"5,0774";"10,4102";"11959,611571751053";"0,00008804026885006815";"0,008777199687843868"
"72";"6";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"7";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"8";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"9";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"10";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"11";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"12";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"13";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"14";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"15";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"16";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"17";"1,0000";"1,0000";"2,0000";"0";"0,0000265758394385151";"0,00021615333013942775"
"72";"18";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"19";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"20";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"21";"4,1168";"4,2652";"8,3820";"7206,1495159316455";"0,00007591606039623888";"0,005779237554451911"
"72";"22";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"23";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"24";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"25";"1,0000";"1,0000";"2,0000";"0";"0,00014605814979227276";"0,00021615333013942775"
"72";"26";"5,1326";"5,5335";"10,6661";"10461,985270280102";"0,00008233008748506527";"0,00804018699293973"
"72";"27";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"28";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"29";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"30";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"31";"5,3534";"4,7657";"10,1191";"10914,213602473556";"0,00009056381687113334";"0,008817266505613286"
"72";"32";"1,0000";"1,0000";"2,0000";"0";"0,00002191810650893231";"0,00021615333013942775"
"72";"33";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"34";"5,5821";"4,5851";"10,1672";"12768,302046712926";"0,00009315971892200714";"0,008833052768812615"
"72";"35";"0,5000";"0,5000";"1,0000";"0";"0,00003123357236809789";"0,00010414694089336401"
"72";"36";"1,0000";"1,0000";"2,0000";"0";"0,00014605814979227276";"0,00021615333013942775"
"72";"37";"1,0000";"1,0000";"2,0000";"0";"0,00014605814979227276";"0,00021615333013942775"
