"id";"reputation";"id_community";"profile";"questions";"answers";"comments"
"49182";"21";"9";"1";"1";"0";"0"
"49367";"21";"9";"1";"1";"0";"1"
"49454";"21";"9";"1";"1";"0";"1"
"49459";"21";"9";"1";"2";"0";"0"
"49562";"21";"9";"1";"1";"0";"0"
"49577";"21";"9";"1";"1";"0";"1"
"49632";"21";"9";"1";"1";"0";"0"
"49732";"21";"9";"1";"1";"0";"0"
"49744";"21";"9";"1";"1";"0";"1"
"49854";"21";"9";"1";"1";"0";"3"
"49858";"21";"9";"1";"0";"1";"0"
"49939";"21";"9";"1";"0";"1";"0"
"49950";"21";"9";"1";"1";"0";"2"
"50006";"21";"9";"1";"1";"0";"0"
"50045";"21";"9";"1";"0";"1";"0"
"50131";"21";"9";"1";"0";"1";"0"
"28492";"21";"9";"1";"0";"1";"0"
"28670";"21";"9";"1";"1";"0";"0"
"28919";"21";"9";"1";"0";"1";"0"
"28992";"21";"9";"1";"3";"0";"3"
"29025";"21";"9";"1";"0";"1";"0"
"29028";"21";"9";"1";"1";"0";"0"
"29295";"21";"9";"1";"0";"1";"1"
"29313";"21";"9";"1";"0";"1";"0"
"29326";"21";"9";"1";"0";"1";"0"
"29332";"21";"9";"1";"1";"0";"2"
"29384";"21";"9";"1";"2";"0";"6"
"29389";"21";"9";"1";"1";"0";"0"
"29411";"21";"9";"1";"0";"1";"0"
"29441";"21";"9";"1";"0";"1";"0"
"29459";"21";"9";"1";"0";"1";"0"
"29482";"21";"9";"1";"0";"1";"0"
"29485";"21";"9";"1";"0";"1";"0"
"29514";"21";"9";"1";"1";"0";"0"
"29565";"21";"9";"1";"1";"0";"0"
"29625";"21";"9";"1";"0";"1";"0"
"29626";"21";"9";"1";"0";"1";"0"
"29632";"21";"9";"1";"0";"1";"0"
"29758";"21";"9";"1";"1";"0";"0"
"29768";"21";"9";"1";"1";"0";"0"
"29805";"21";"9";"1";"1";"0";"2"
"29863";"21";"9";"1";"1";"0";"0"
"29865";"21";"9";"1";"0";"1";"0"
"29922";"21";"9";"1";"1";"0";"0"
"30076";"21";"9";"1";"1";"0";"0"
"30101";"21";"9";"1";"0";"2";"0"
"30103";"21";"9";"1";"1";"0";"0"
"30173";"21";"9";"1";"1";"0";"0"
"30240";"21";"9";"1";"1";"0";"0"
"30286";"21";"9";"1";"0";"2";"0"
"30323";"21";"9";"1";"1";"0";"0"
"30341";"21";"9";"1";"0";"1";"0"
"30378";"21";"9";"1";"1";"1";"2"
"30398";"21";"9";"1";"1";"0";"0"
"30488";"21";"9";"1";"1";"0";"2"
"30669";"21";"9";"1";"0";"1";"1"
"30758";"21";"9";"1";"1";"0";"1"
"30764";"21";"9";"1";"1";"0";"1"
"30895";"21";"9";"1";"1";"0";"2"
"30908";"21";"9";"1";"1";"0";"0"
"30911";"21";"9";"1";"1";"0";"0"
"30918";"21";"9";"1";"0";"1";"0"
"30919";"21";"9";"1";"0";"1";"0"
"30973";"21";"9";"1";"0";"1";"0"
"31003";"21";"9";"1";"1";"0";"0"
"31027";"21";"9";"1";"0";"1";"0"
"31042";"21";"9";"1";"0";"1";"0"
"31099";"21";"9";"1";"1";"0";"3"
"31101";"21";"9";"1";"0";"1";"0"
"31118";"21";"9";"1";"1";"0";"0"
"31228";"21";"9";"1";"0";"4";"0"
"31269";"21";"9";"1";"1";"0";"0"
"31272";"21";"9";"1";"1";"0";"1"
"31339";"21";"9";"1";"0";"1";"0"
"31355";"21";"9";"1";"2";"0";"0"
"31368";"21";"9";"1";"0";"1";"0"
"31385";"21";"9";"1";"0";"1";"0"
"31414";"21";"9";"1";"1";"0";"0"
"31428";"21";"9";"1";"0";"1";"0"
"31445";"21";"9";"1";"1";"0";"0"
"31521";"21";"9";"1";"0";"1";"0"
"31542";"21";"9";"1";"1";"0";"0"
"31545";"21";"9";"1";"1";"0";"0"
"31648";"21";"9";"1";"0";"1";"0"
"31670";"21";"9";"1";"0";"1";"0"
"31688";"21";"9";"1";"1";"0";"0"
"31699";"21";"9";"1";"1";"0";"0"
"31734";"21";"9";"1";"0";"1";"0"
"31742";"21";"9";"1";"0";"1";"1"
"31822";"21";"9";"1";"1";"0";"0"
"31864";"21";"9";"1";"1";"0";"2"
"31886";"21";"9";"1";"0";"1";"0"
"31888";"21";"9";"1";"0";"1";"0"
"31900";"21";"9";"1";"0";"1";"0"
"31936";"21";"9";"1";"1";"0";"0"
"31976";"21";"9";"1";"1";"0";"0"
"32016";"21";"9";"1";"0";"1";"0"
"32033";"21";"9";"1";"0";"2";"1"
"32048";"21";"9";"1";"0";"2";"0"
"32067";"21";"9";"1";"0";"1";"0"
"32080";"21";"9";"1";"1";"0";"0"
"32130";"21";"9";"1";"0";"1";"0"
"32222";"21";"9";"1";"0";"1";"0"
"32233";"21";"9";"1";"1";"0";"0"
"32363";"21";"9";"1";"0";"1";"0"
"32422";"21";"9";"1";"0";"1";"0"
"32446";"21";"9";"1";"0";"1";"0"
"32526";"21";"9";"1";"0";"1";"0"
"32552";"21";"9";"1";"0";"1";"0"
"32582";"21";"9";"1";"1";"0";"0"
"32596";"21";"9";"1";"0";"1";"0"
"32614";"21";"9";"1";"0";"1";"2"
"32637";"21";"9";"1";"2";"0";"2"
"32662";"21";"9";"1";"1";"0";"0"
"32720";"21";"9";"1";"1";"0";"0"
"32748";"21";"9";"1";"0";"1";"0"
"32768";"21";"9";"1";"1";"0";"5"
"32867";"21";"9";"1";"1";"0";"0"
"32954";"21";"9";"1";"1";"1";"2"
"33086";"21";"9";"1";"2";"0";"0"
"33090";"21";"9";"1";"1";"0";"2"
"33114";"21";"9";"1";"0";"1";"0"
"33124";"21";"9";"1";"1";"0";"2"
"33125";"21";"9";"1";"1";"0";"0"
"33142";"21";"9";"1";"1";"0";"0"
"33157";"21";"9";"1";"1";"0";"2"
"33168";"21";"9";"1";"0";"1";"0"
"33209";"21";"9";"1";"1";"0";"0"
"33260";"21";"9";"1";"1";"0";"0"
"33302";"21";"9";"1";"1";"0";"2"
"33304";"21";"9";"1";"1";"0";"2"
"33337";"21";"9";"1";"1";"0";"1"
"33342";"21";"9";"1";"1";"0";"1"
"33361";"21";"9";"1";"0";"1";"0"
"33539";"21";"9";"1";"1";"0";"0"
"33649";"21";"9";"1";"1";"0";"2"
"33659";"21";"9";"1";"1";"0";"0"
"33705";"21";"9";"1";"0";"1";"0"
"33744";"21";"9";"1";"0";"1";"0"
"33759";"21";"9";"1";"0";"1";"1"
"33961";"21";"9";"1";"1";"0";"0"
"33990";"21";"9";"1";"1";"0";"1"
"34024";"21";"9";"1";"0";"1";"0"
"34061";"21";"9";"1";"0";"1";"0"
"34126";"21";"9";"1";"1";"0";"0"
"34156";"21";"9";"1";"0";"1";"0"
"34235";"21";"9";"1";"0";"1";"0"
"34281";"21";"9";"1";"1";"0";"0"
"34440";"21";"9";"1";"0";"3";"1"
"34458";"21";"9";"1";"1";"0";"0"
"34469";"21";"9";"1";"1";"0";"0"
"34554";"21";"9";"1";"0";"1";"0"
"34703";"21";"9";"1";"1";"0";"1"
"34758";"21";"9";"1";"1";"0";"0"
"34764";"21";"9";"1";"1";"0";"0"
"34781";"21";"9";"1";"2";"0";"4"
"34831";"21";"9";"1";"1";"0";"0"
"34843";"21";"9";"1";"1";"0";"0"
"34855";"21";"9";"1";"1";"0";"0"
"34871";"21";"9";"1";"1";"0";"1"
"35005";"21";"9";"1";"1";"0";"0"
"35021";"21";"9";"1";"0";"1";"0"
"35038";"21";"9";"1";"1";"0";"0"
"35058";"21";"9";"1";"0";"1";"1"
"35071";"21";"9";"1";"0";"1";"0"
"35244";"21";"9";"1";"1";"0";"1"
"35307";"21";"9";"1";"0";"1";"1"
"35343";"21";"9";"1";"0";"2";"0"
"35400";"21";"9";"1";"0";"1";"0"
"35425";"21";"9";"1";"1";"0";"0"
"35513";"21";"9";"1";"1";"0";"2"
"35562";"21";"9";"1";"2";"0";"0"
"35580";"21";"9";"1";"0";"1";"0"
"35746";"21";"9";"1";"0";"1";"0"
"35854";"21";"9";"1";"0";"1";"0"
"35921";"21";"9";"1";"1";"0";"1"
"35931";"21";"9";"1";"0";"1";"0"
"35955";"21";"9";"1";"0";"1";"0"
"36028";"21";"9";"1";"1";"0";"1"
"36051";"21";"9";"1";"1";"0";"0"
"36057";"21";"9";"1";"1";"0";"0"
"36109";"21";"9";"1";"0";"1";"1"
"36111";"21";"9";"1";"1";"0";"0"
"36241";"21";"9";"1";"0";"1";"0"
"36247";"21";"9";"1";"1";"0";"0"
"36259";"21";"9";"1";"1";"1";"0"
"36262";"21";"9";"1";"0";"1";"0"
"36332";"21";"9";"1";"1";"0";"0"
"36408";"21";"9";"1";"1";"0";"1"
"36512";"21";"9";"1";"1";"0";"0"
"36528";"21";"9";"1";"1";"0";"0"
"36539";"21";"9";"1";"2";"0";"1"
"36700";"21";"9";"1";"1";"0";"4"
"36784";"21";"9";"1";"1";"0";"0"
"36792";"21";"9";"1";"3";"0";"7"
"36844";"21";"9";"1";"0";"1";"0"
"36861";"21";"9";"1";"2";"0";"0"
"36900";"21";"9";"1";"1";"0";"0"
"36907";"21";"9";"1";"0";"1";"0"
"37009";"21";"9";"1";"1";"0";"0"
"37043";"21";"9";"1";"1";"0";"0"
"37045";"21";"9";"1";"1";"0";"0"
"37062";"21";"9";"1";"0";"1";"0"
"37063";"21";"9";"1";"0";"1";"0"
"29840";"22";"9";"1";"1";"0";"0"
"31125";"22";"9";"1";"1";"0";"1"
"32004";"22";"9";"1";"3";"0";"1"
"34467";"22";"9";"1";"4";"0";"4"
"39592";"22";"9";"1";"3";"0";"3"
"37196";"23";"9";"1";"1";"0";"7"
"37214";"23";"9";"1";"1";"0";"3"
"37234";"23";"9";"1";"1";"0";"1"
"37362";"23";"9";"1";"2";"0";"1"
"37394";"23";"9";"1";"0";"1";"0"
"37415";"23";"9";"1";"3";"0";"1"
"37420";"23";"9";"1";"1";"0";"0"
"37535";"23";"9";"1";"1";"0";"2"
"37841";"23";"9";"1";"1";"0";"2"
"38321";"23";"9";"1";"1";"0";"4"
"38327";"23";"9";"1";"0";"2";"3"
"38666";"23";"9";"1";"1";"0";"0"
"38740";"23";"9";"1";"1";"0";"4"
"38779";"23";"9";"1";"4";"0";"4"
"38815";"23";"9";"1";"1";"0";"1"
"38929";"23";"9";"1";"1";"0";"0"
"39369";"23";"9";"1";"2";"0";"1"
"39505";"23";"9";"1";"1";"0";"1"
"39794";"23";"9";"1";"1";"0";"2"
"40379";"23";"9";"1";"5";"0";"0"
"40813";"23";"9";"1";"1";"0";"1"
"40866";"23";"9";"1";"3";"0";"0"
"40912";"23";"9";"1";"1";"0";"1"
"41070";"23";"9";"1";"1";"0";"2"
"41282";"23";"9";"1";"1";"0";"2"
"41507";"23";"9";"1";"1";"0";"1"
"41917";"23";"9";"1";"1";"0";"7"
"42033";"23";"9";"1";"1";"0";"1"
"42316";"23";"9";"1";"1";"0";"5"
"42635";"23";"9";"1";"1";"0";"0"
"42765";"23";"9";"1";"2";"0";"3"
"43041";"23";"9";"1";"2";"0";"2"
"43260";"23";"9";"1";"3";"0";"0"
"43500";"23";"9";"1";"2";"0";"6"
"43601";"23";"9";"1";"1";"0";"0"
"44513";"23";"9";"1";"3";"0";"5"
"44596";"23";"9";"1";"3";"0";"5"
"45155";"23";"9";"1";"1";"0";"6"
"45568";"23";"9";"1";"1";"0";"0"
"45585";"23";"9";"1";"1";"0";"0"
"46029";"23";"9";"1";"1";"0";"3"
"28858";"23";"9";"1";"1";"0";"0"
"28894";"23";"9";"1";"1";"0";"0"
"30239";"23";"9";"1";"1";"0";"2"
"30600";"23";"9";"1";"1";"0";"1"
"30611";"23";"9";"1";"1";"0";"1"
"30667";"23";"9";"1";"0";"2";"0"
"30932";"23";"9";"1";"1";"0";"0"
"31217";"23";"9";"1";"2";"0";"3"
"31523";"23";"9";"1";"2";"0";"0"
"31744";"23";"9";"1";"1";"0";"3"
"31954";"23";"9";"1";"1";"0";"0"
"32301";"23";"9";"1";"1";"0";"1"
"32572";"23";"9";"1";"1";"0";"0"
"33280";"23";"9";"1";"1";"0";"0"
"33292";"23";"9";"1";"1";"0";"0"
"33878";"23";"9";"1";"2";"0";"0"
"33963";"23";"9";"1";"1";"0";"2"
"34277";"23";"9";"1";"1";"0";"0"
"34353";"23";"9";"1";"1";"0";"0"
"34465";"23";"9";"1";"1";"0";"1"
"34496";"23";"9";"1";"1";"0";"2"
"34579";"23";"9";"1";"2";"0";"3"
"35155";"23";"9";"1";"1";"0";"3"
"35486";"23";"9";"1";"1";"0";"0"
"35675";"23";"9";"1";"1";"0";"0"
"35814";"23";"9";"1";"1";"0";"5"
"35818";"23";"9";"1";"2";"0";"2"
"36080";"23";"9";"1";"1";"0";"0"
"36371";"23";"9";"1";"1";"0";"1"
"36722";"23";"9";"1";"1";"0";"1"
"36772";"23";"9";"1";"4";"0";"3"
"46955";"23";"9";"1";"1";"0";"0"
"47015";"23";"9";"1";"1";"0";"0"
"47064";"23";"9";"1";"1";"0";"1"
"47667";"23";"9";"1";"3";"0";"1"
"48156";"23";"9";"1";"1";"0";"2"
"48181";"23";"9";"1";"1";"0";"0"
"48719";"23";"9";"1";"1";"0";"2"
"48863";"23";"9";"1";"2";"0";"1"
"48967";"23";"9";"1";"1";"0";"0"
"49011";"23";"9";"1";"1";"0";"1"
"49038";"23";"9";"1";"1";"0";"2"
"49113";"23";"9";"1";"2";"0";"0"
"49331";"23";"9";"1";"2";"0";"2"
"49423";"23";"9";"1";"1";"0";"0"
"49894";"23";"9";"1";"3";"0";"7"
"50078";"23";"9";"1";"1";"0";"0"
"46314";"24";"9";"1";"1";"0";"1"
"46528";"24";"9";"1";"5";"0";"2"
"47423";"24";"9";"1";"4";"1";"5"
"48637";"24";"9";"1";"1";"0";"0"
"48729";"24";"9";"1";"1";"0";"0"
"48768";"24";"9";"1";"1";"0";"1"
"49424";"24";"9";"1";"0";"1";"1"
"50044";"24";"9";"1";"0";"1";"0"
"37495";"24";"9";"1";"1";"0";"1"
"38241";"24";"9";"1";"1";"2";"1"
"38436";"24";"9";"1";"1";"0";"0"
"38847";"24";"9";"1";"1";"0";"0"
"39415";"24";"9";"1";"1";"1";"1"
"40609";"24";"9";"1";"1";"0";"0"
"41398";"24";"9";"1";"0";"1";"0"
"41538";"24";"9";"1";"1";"0";"0"
"45203";"24";"9";"1";"1";"0";"0"
"29593";"24";"9";"1";"1";"0";"0"
"31415";"24";"9";"1";"1";"1";"1"
"31465";"24";"9";"1";"1";"0";"0"
"32793";"24";"9";"1";"3";"0";"4"
"33508";"24";"9";"1";"1";"0";"0"
"29473";"25";"9";"1";"2";"0";"5"
"31018";"25";"9";"1";"2";"0";"2"
"33091";"25";"9";"1";"2";"0";"4"
"36503";"25";"9";"1";"2";"0";"3"
"36646";"25";"9";"1";"2";"0";"1"
"46554";"25";"9";"1";"1";"2";"0"
"39522";"25";"9";"1";"1";"0";"0"
"43514";"25";"9";"1";"3";"0";"6"
"44003";"25";"9";"1";"2";"0";"1"
"45457";"25";"9";"1";"2";"0";"0"
"45532";"25";"9";"1";"2";"0";"1"
"37191";"26";"9";"1";"1";"1";"0"
"37298";"26";"9";"1";"1";"0";"0"
"37559";"26";"9";"1";"2";"0";"3"
"37758";"26";"9";"1";"1";"0";"2"
"37785";"26";"9";"1";"1";"0";"0"
"37851";"26";"9";"1";"1";"0";"0"
"38095";"26";"9";"1";"1";"0";"0"
"38170";"26";"9";"1";"1";"0";"0"
"38225";"26";"9";"1";"1";"0";"0"
"38268";"26";"9";"1";"1";"0";"0"
"38689";"26";"9";"1";"3";"0";"1"
"39198";"26";"9";"1";"0";"2";"0"
"39275";"26";"9";"1";"1";"0";"0"
"39330";"26";"9";"1";"2";"0";"2"
"39647";"26";"9";"1";"0";"1";"0"
"39859";"26";"9";"1";"1";"0";"0"
"39978";"26";"9";"1";"2";"0";"1"
"40010";"26";"9";"1";"1";"0";"0"
"40013";"26";"9";"1";"1";"0";"0"
"40036";"26";"9";"1";"1";"0";"0"
"40065";"26";"9";"1";"1";"0";"0"
"40086";"26";"9";"1";"0";"1";"0"
"40193";"26";"9";"1";"1";"0";"0"
"40403";"26";"9";"1";"1";"0";"0"
"40510";"26";"9";"1";"1";"0";"0"
"40565";"26";"9";"1";"2";"0";"0"
"40767";"26";"9";"1";"3";"0";"2"
"40994";"26";"9";"1";"1";"0";"0"
"41307";"26";"9";"1";"1";"1";"3"
"41399";"26";"9";"1";"1";"0";"1"
"41541";"26";"9";"1";"1";"0";"0"
"41592";"26";"9";"1";"3";"0";"1"
"41758";"26";"9";"1";"3";"0";"1"
"42004";"26";"9";"1";"2";"0";"1"
"42035";"26";"9";"1";"0";"2";"0"
"42068";"26";"9";"1";"0";"1";"0"
"42490";"26";"9";"1";"1";"0";"0"
"42573";"26";"9";"1";"1";"0";"0"
"42657";"26";"9";"1";"0";"1";"0"
"42785";"26";"9";"1";"1";"0";"3"
"42793";"26";"9";"1";"0";"1";"0"
"43162";"26";"9";"1";"1";"0";"3"
"43462";"26";"9";"1";"1";"0";"0"
"43474";"26";"9";"1";"1";"0";"0"
"43574";"26";"9";"1";"1";"0";"0"
"43712";"26";"9";"1";"0";"2";"0"
"43867";"26";"9";"1";"0";"1";"0"
"43870";"26";"9";"1";"1";"0";"0"
"43937";"26";"9";"1";"1";"1";"0"
"43973";"26";"9";"1";"1";"0";"1"
"44026";"26";"9";"1";"1";"0";"1"
"44154";"26";"9";"1";"2";"0";"1"
"44166";"26";"9";"1";"1";"0";"1"
"44206";"26";"9";"1";"1";"0";"0"
"44253";"26";"9";"1";"1";"0";"1"
"44772";"26";"9";"1";"0";"1";"0"
"44903";"26";"9";"1";"4";"1";"4"
"45306";"26";"9";"1";"1";"0";"0"
"46009";"26";"9";"1";"1";"1";"0"
"46010";"26";"9";"1";"1";"0";"2"
"46120";"26";"9";"1";"1";"0";"0"
"28729";"26";"9";"1";"1";"0";"2"
"28733";"26";"9";"1";"1";"0";"0"
"28776";"26";"9";"1";"1";"0";"1"
"28914";"26";"9";"1";"1";"0";"0"
"29451";"26";"9";"1";"1";"0";"0"
"29457";"26";"9";"1";"1";"0";"0"
"29498";"26";"9";"1";"1";"0";"0"
"29561";"26";"9";"1";"1";"0";"0"
"29700";"26";"9";"1";"1";"0";"0"
"29859";"26";"9";"1";"1";"0";"0"
"29871";"26";"9";"1";"1";"0";"0"
"30022";"26";"9";"1";"1";"1";"0"
"30313";"26";"9";"1";"0";"1";"0"
"30487";"26";"9";"1";"1";"0";"0"
"30561";"26";"9";"1";"0";"1";"0"
"30827";"26";"9";"1";"1";"0";"0"
"30830";"26";"9";"1";"1";"0";"0"
"30983";"26";"9";"1";"1";"0";"0"
"31284";"26";"9";"1";"1";"0";"6"
"31291";"26";"9";"1";"2";"1";"2"
"31356";"26";"9";"1";"1";"0";"0"
"31509";"26";"9";"1";"1";"0";"0"
"31562";"26";"9";"1";"2";"0";"1"
"31604";"26";"9";"1";"1";"0";"1"
"31933";"26";"9";"1";"3";"0";"2"
"32319";"26";"9";"1";"2";"0";"0"
"32488";"26";"9";"1";"0";"1";"0"
"32492";"26";"9";"1";"1";"0";"0"
"32836";"26";"9";"1";"2";"0";"1"
"32962";"26";"9";"1";"1";"0";"0"
"32989";"26";"9";"1";"1";"0";"3"
"33610";"26";"9";"1";"0";"1";"0"
"33675";"26";"9";"1";"1";"1";"2"
"33712";"26";"9";"1";"1";"0";"1"
"33890";"26";"9";"1";"1";"0";"0"
"34195";"26";"9";"1";"3";"0";"1"
"34245";"26";"9";"1";"0";"1";"0"
"34248";"26";"9";"1";"2";"0";"0"
"34424";"26";"9";"1";"1";"0";"0"
"34476";"26";"9";"1";"0";"1";"0"
"34642";"26";"9";"1";"0";"1";"0"
"34678";"26";"9";"1";"2";"1";"2"
"34848";"26";"9";"1";"1";"0";"3"
"35146";"26";"9";"1";"1";"0";"0"
"35227";"26";"9";"1";"1";"0";"2"
"35333";"26";"9";"1";"1";"0";"4"
"35359";"26";"9";"1";"1";"0";"0"
"35582";"26";"9";"1";"1";"0";"1"
"35668";"26";"9";"1";"2";"0";"1"
"35848";"26";"9";"1";"1";"0";"0"
"35901";"26";"9";"1";"1";"0";"0"
"35911";"26";"9";"1";"1";"0";"1"
"36043";"26";"9";"1";"1";"0";"0"
"36233";"26";"9";"1";"1";"1";"1"
"36252";"26";"9";"1";"1";"0";"1"
"36365";"26";"9";"1";"1";"0";"0"
"36445";"26";"9";"1";"1";"0";"0"
"36527";"26";"9";"1";"2";"0";"1"
"36599";"26";"9";"1";"1";"0";"1"
"36600";"26";"9";"1";"1";"0";"0"
"36616";"26";"9";"1";"1";"0";"0"
"36660";"26";"9";"1";"1";"0";"0"
"36693";"26";"9";"1";"2";"0";"4"
"36740";"26";"9";"1";"1";"0";"0"
"37034";"26";"9";"1";"1";"0";"1"
"37101";"26";"9";"1";"2";"0";"0"
"37123";"26";"9";"1";"1";"0";"0"
"46207";"26";"9";"1";"1";"0";"0"
"46429";"26";"9";"1";"1";"0";"0"
"46530";"26";"9";"1";"1";"0";"3"
"46612";"26";"9";"1";"1";"1";"0"
"46916";"26";"9";"1";"2";"0";"2"
"47231";"26";"9";"1";"1";"0";"2"
"47286";"26";"9";"1";"1";"1";"2"
"47543";"26";"9";"1";"1";"0";"2"
"47602";"26";"9";"1";"1";"0";"0"
"47705";"26";"9";"1";"1";"0";"0"
"47728";"26";"9";"1";"1";"0";"0"
"47767";"26";"9";"1";"1";"0";"1"
"48218";"26";"9";"1";"1";"0";"0"
"48301";"26";"9";"1";"1";"0";"0"
"48463";"26";"9";"1";"1";"0";"0"
"48576";"26";"9";"1";"1";"0";"0"
"48745";"26";"9";"1";"1";"0";"1"
"48809";"26";"9";"1";"1";"0";"0"
"48974";"26";"9";"1";"1";"0";"0"
"49122";"26";"9";"1";"1";"0";"3"
"49341";"26";"9";"1";"2";"0";"0"
"49360";"26";"9";"1";"1";"0";"0"
"49362";"26";"9";"1";"1";"0";"0"
"49374";"26";"9";"1";"2";"0";"0"
"49727";"26";"9";"1";"1";"0";"0"
"49739";"26";"9";"1";"0";"1";"0"
"49802";"26";"9";"1";"1";"0";"1"
"49821";"26";"9";"1";"1";"1";"0"
"49975";"26";"9";"1";"1";"0";"1"
"49988";"26";"9";"1";"1";"0";"0"
"50088";"26";"9";"1";"1";"0";"0"
"50134";"26";"9";"1";"1";"0";"2"
"46414";"27";"9";"1";"0";"2";"1"
"46463";"27";"9";"1";"0";"1";"0"
"37260";"27";"9";"1";"11";"0";"16"
"40519";"27";"9";"1";"2";"0";"6"
"41058";"27";"9";"1";"1";"0";"0"
"41302";"27";"9";"1";"2";"1";"1"
"42963";"27";"9";"1";"1";"0";"0"
"43323";"27";"9";"1";"4";"0";"7"
"43686";"27";"9";"1";"2";"0";"12"
"44745";"27";"9";"1";"3";"0";"3"
"45517";"27";"9";"1";"0";"1";"1"
"45949";"27";"9";"1";"0";"1";"0"
"30514";"27";"9";"1";"1";"0";"0"
"34315";"27";"9";"1";"0";"1";"0"
"35680";"27";"9";"1";"0";"1";"0"
"36395";"27";"9";"1";"1";"0";"1"
"29334";"28";"9";"1";"1";"0";"0"
"29394";"28";"9";"1";"1";"0";"2"
"29836";"28";"9";"1";"1";"0";"0"
"29842";"28";"9";"1";"1";"0";"0"
"30333";"28";"9";"1";"1";"0";"0"
"30505";"28";"9";"1";"1";"0";"0"
"30693";"28";"9";"1";"1";"0";"2"
"31202";"28";"9";"1";"1";"0";"0"
"31341";"28";"9";"1";"4";"0";"3"
"31633";"28";"9";"1";"1";"0";"1"
"31852";"28";"9";"1";"1";"0";"2"
"32309";"28";"9";"1";"2";"0";"1"
"32421";"28";"9";"1";"2";"0";"4"
"32813";"28";"9";"1";"1";"0";"1"
"33330";"28";"9";"1";"2";"0";"1"
"33499";"28";"9";"1";"1";"0";"1"
"33630";"28";"9";"1";"1";"0";"0"
"33904";"28";"9";"1";"1";"0";"2"
"33910";"28";"9";"1";"1";"0";"4"
"34130";"28";"9";"1";"2";"0";"1"
"35066";"28";"9";"1";"2";"0";"0"
"35367";"28";"9";"1";"1";"0";"0"
"35707";"28";"9";"1";"1";"0";"3"
"36225";"28";"9";"1";"1";"0";"4"
"36235";"28";"9";"1";"1";"0";"2"
"36671";"28";"9";"1";"1";"0";"0"
"36884";"28";"9";"1";"1";"0";"1"
"46394";"28";"9";"1";"4";"0";"6"
"46445";"28";"9";"1";"2";"0";"6"
"47195";"28";"9";"1";"2";"0";"1"
"47713";"28";"9";"1";"1";"0";"0"
"49500";"28";"9";"1";"4";"0";"7"
"37277";"28";"9";"1";"1";"0";"1"
"37489";"28";"9";"1";"1";"0";"1"
"37753";"28";"9";"1";"2";"0";"0"
"38198";"28";"9";"1";"3";"0";"5"
"38687";"28";"9";"1";"5";"0";"0"
"38881";"28";"9";"1";"2";"1";"6"
"38893";"28";"9";"1";"1";"0";"2"
"39056";"28";"9";"1";"1";"0";"0"
"39067";"28";"9";"1";"2";"1";"3"
"39255";"28";"9";"1";"1";"0";"1"
"39278";"28";"9";"1";"3";"1";"3"
"39293";"28";"9";"1";"1";"0";"1"
"39296";"28";"9";"1";"1";"0";"0"
"39386";"28";"9";"1";"1";"0";"0"
"39770";"28";"9";"1";"1";"0";"0"
"39990";"28";"9";"1";"3";"0";"2"
"40052";"28";"9";"1";"1";"0";"0"
"40230";"28";"9";"1";"1";"0";"0"
"41023";"28";"9";"1";"1";"0";"0"
"41375";"28";"9";"1";"1";"0";"3"
"41439";"28";"9";"1";"1";"0";"1"
"42528";"28";"9";"1";"1";"0";"3"
"43119";"28";"9";"1";"1";"0";"0"
"43486";"28";"9";"1";"1";"0";"0"
"43892";"28";"9";"1";"1";"0";"4"
"44236";"28";"9";"1";"1";"0";"0"
"44291";"28";"9";"1";"1";"0";"1"
"44450";"28";"9";"1";"2";"0";"1"
"45017";"28";"9";"1";"3";"0";"0"
"45074";"28";"9";"1";"2";"0";"1"
"45135";"28";"9";"1";"1";"0";"0"
"45633";"28";"9";"1";"1";"0";"1"
"37318";"29";"9";"1";"1";"0";"2"
"37660";"29";"9";"1";"2";"0";"0"
"37906";"29";"9";"1";"1";"0";"0"
"38765";"29";"9";"1";"1";"0";"1"
"40419";"29";"9";"1";"0";"1";"0"
"41594";"29";"9";"1";"0";"1";"0"
"41680";"29";"9";"1";"2";"0";"1"
"42139";"29";"9";"1";"0";"1";"0"
"42975";"29";"9";"1";"2";"1";"6"
"43068";"29";"9";"1";"2";"1";"2"
"43703";"29";"9";"1";"4";"0";"0"
"45187";"29";"9";"1";"2";"1";"1"
"29110";"29";"9";"1";"1";"0";"0"
"29235";"29";"9";"1";"0";"1";"0"
"29584";"29";"9";"1";"1";"0";"5"
"32177";"29";"9";"1";"2";"0";"0"
"33502";"29";"9";"1";"0";"1";"0"
"33519";"29";"9";"1";"0";"1";"0"
"33663";"29";"9";"1";"0";"1";"0"
"33725";"29";"9";"1";"0";"1";"0"
"33746";"29";"9";"1";"0";"1";"0"
"34225";"29";"9";"1";"1";"1";"0"
"35303";"29";"9";"1";"1";"0";"1"
"36007";"29";"9";"1";"1";"0";"0"
"36626";"29";"9";"1";"3";"0";"2"
"36735";"29";"9";"1";"1";"0";"0"
"36998";"29";"9";"1";"1";"0";"0"
"46304";"29";"9";"1";"3";"1";"8"
"46966";"29";"9";"1";"0";"3";"0"
"48318";"29";"9";"1";"0";"1";"0"
"48944";"30";"9";"1";"2";"1";"8"
"37897";"30";"9";"1";"1";"0";"0"
"38093";"30";"9";"1";"2";"0";"3"
"44421";"30";"9";"1";"3";"0";"1"
"31726";"30";"9";"1";"2";"1";"9"
"32767";"30";"9";"1";"2";"0";"3"
"32975";"30";"9";"1";"1";"0";"1"
