"id";"reputation";"id_community";"profile_1";"profile_2";"questions";"answers";"comments"
"73213";"16";"10";"1";"1";"3";"0";"8"
"73238";"16";"10";"1";"1";"1";"0";"0"
"73310";"16";"10";"1";"1";"1";"0";"0"
"73475";"16";"10";"1";"1";"1";"0";"0"
"73536";"16";"10";"1";"1";"1";"0";"0"
"73658";"16";"10";"1";"1";"1";"0";"0"
"73681";"16";"10";"1";"1";"1";"0";"2"
"73721";"16";"10";"1";"1";"1";"0";"0"
"73724";"16";"10";"1";"1";"1";"0";"0"
"73915";"16";"10";"1";"1";"1";"0";"0"
"73917";"16";"10";"1";"1";"1";"0";"0"
"73930";"16";"10";"1";"1";"1";"0";"0"
"73946";"16";"10";"1";"1";"1";"0";"0"
"74041";"16";"10";"1";"1";"1";"0";"0"
"74051";"16";"10";"1";"1";"2";"0";"0"
"74069";"16";"10";"1";"1";"1";"0";"0"
"74094";"16";"10";"1";"1";"1";"0";"0"
"74111";"16";"10";"1";"1";"1";"0";"0"
"74212";"16";"10";"1";"1";"1";"0";"1"
"74307";"16";"10";"1";"1";"1";"0";"0"
"74340";"16";"10";"1";"1";"1";"0";"0"
"74367";"16";"10";"1";"1";"1";"0";"0"
"74562";"16";"10";"1";"1";"1";"0";"0"
"74647";"16";"10";"1";"1";"1";"0";"0"
"74667";"16";"10";"1";"1";"1";"0";"0"
"74680";"16";"10";"1";"1";"1";"0";"0"
"74743";"16";"10";"1";"1";"1";"0";"1"
"74792";"16";"10";"1";"1";"1";"0";"0"
"74921";"16";"10";"1";"1";"1";"0";"0"
"74992";"16";"10";"1";"1";"1";"0";"0"
"75257";"16";"10";"1";"1";"1";"0";"0"
"75345";"16";"10";"1";"1";"1";"0";"0"
"75370";"16";"10";"1";"1";"1";"0";"0"
"75462";"16";"10";"1";"1";"1";"0";"0"
"75589";"16";"10";"1";"1";"1";"0";"0"
"75630";"16";"10";"1";"1";"1";"0";"0"
"75698";"16";"10";"1";"1";"2";"0";"3"
"75819";"16";"10";"1";"1";"1";"0";"5"
"76016";"16";"10";"1";"1";"1";"0";"1"
"76114";"16";"10";"1";"1";"1";"0";"2"
"76224";"16";"10";"1";"1";"2";"0";"0"
"76229";"16";"10";"1";"1";"1";"0";"1"
"76305";"16";"10";"1";"1";"1";"0";"0"
"76309";"16";"10";"1";"1";"1";"0";"0"
"76496";"16";"10";"1";"1";"1";"0";"0"
"76551";"16";"10";"1";"1";"1";"0";"1"
"76618";"16";"10";"1";"1";"1";"0";"1"
"76650";"16";"10";"1";"1";"1";"0";"1"
"76708";"16";"10";"1";"1";"1";"0";"0"
"76796";"16";"10";"1";"1";"1";"0";"1"
"76823";"16";"10";"1";"1";"1";"0";"0"
"76901";"16";"10";"1";"1";"1";"0";"0"
"76923";"16";"10";"1";"1";"1";"0";"1"
"77023";"16";"10";"1";"1";"1";"0";"4"
"77080";"16";"10";"1";"1";"1";"0";"0"
"77206";"16";"10";"1";"1";"1";"0";"0"
"77264";"16";"10";"1";"1";"1";"0";"0"
"59258";"16";"10";"1";"1";"1";"0";"3"
"59297";"16";"10";"1";"1";"1";"0";"1"
"59362";"16";"10";"1";"1";"1";"1";"0"
"59379";"16";"10";"1";"1";"1";"0";"0"
"59391";"16";"10";"1";"1";"2";"0";"1"
"59432";"16";"10";"1";"1";"2";"0";"5"
"59434";"16";"10";"1";"1";"1";"0";"0"
"59475";"16";"10";"1";"1";"1";"0";"0"
"59501";"16";"10";"1";"1";"1";"0";"0"
"59517";"16";"10";"1";"1";"1";"0";"0"
"59537";"16";"10";"1";"1";"1";"0";"0"
"59544";"16";"10";"1";"1";"1";"0";"0"
"59560";"16";"10";"1";"1";"1";"0";"1"
"59622";"16";"10";"1";"1";"1";"0";"0"
"59679";"16";"10";"1";"1";"1";"0";"6"
"59684";"16";"10";"1";"1";"1";"0";"0"
"59722";"16";"10";"1";"1";"1";"0";"0"
"59835";"16";"10";"1";"1";"1";"0";"0"
"59884";"16";"10";"1";"1";"1";"0";"0"
"59931";"16";"10";"1";"1";"1";"0";"0"
"59950";"16";"10";"1";"1";"1";"0";"0"
"59978";"16";"10";"1";"1";"1";"0";"4"
"59979";"16";"10";"1";"1";"1";"0";"1"
"59981";"16";"10";"1";"1";"1";"0";"0"
"60029";"16";"10";"1";"1";"1";"0";"0"
"60059";"16";"10";"1";"1";"1";"0";"0"
"60061";"16";"10";"1";"1";"1";"0";"0"
"60062";"16";"10";"1";"1";"1";"0";"0"
"60084";"16";"10";"1";"1";"1";"0";"0"
"60112";"16";"10";"1";"1";"1";"0";"0"
"60124";"16";"10";"1";"1";"2";"0";"4"
"60172";"16";"10";"1";"1";"1";"0";"0"
"60216";"16";"10";"1";"1";"1";"0";"0"
"60219";"16";"10";"1";"1";"1";"0";"3"
"60225";"16";"10";"1";"1";"1";"0";"0"
"60244";"16";"10";"1";"1";"1";"0";"0"
"60265";"16";"10";"1";"1";"1";"0";"2"
"60366";"16";"10";"1";"1";"1";"0";"1"
"60397";"16";"10";"1";"1";"1";"0";"0"
"60455";"16";"10";"1";"1";"1";"0";"0"
"60472";"16";"10";"1";"1";"1";"0";"0"
"60473";"16";"10";"1";"1";"1";"0";"0"
"60541";"16";"10";"1";"1";"1";"0";"0"
"60550";"16";"10";"1";"1";"1";"1";"0"
"60569";"16";"10";"1";"1";"2";"0";"1"
"60581";"16";"10";"1";"1";"1";"0";"2"
"60610";"16";"10";"1";"1";"2";"0";"1"
"60629";"16";"10";"1";"1";"1";"0";"1"
"60676";"16";"10";"1";"1";"1";"1";"1"
"60684";"16";"10";"1";"1";"1";"0";"0"
"60699";"16";"10";"1";"1";"1";"0";"1"
"60716";"16";"10";"1";"1";"1";"0";"1"
"60719";"16";"10";"1";"1";"2";"0";"1"
"60734";"16";"10";"1";"1";"1";"0";"2"
"60786";"16";"10";"1";"1";"2";"0";"3"
"60819";"16";"10";"1";"1";"0";"1";"1"
"60834";"16";"10";"1";"1";"1";"0";"0"
"60835";"16";"10";"1";"1";"1";"0";"0"
"60845";"16";"10";"1";"1";"1";"0";"1"
"60868";"16";"10";"1";"1";"2";"0";"1"
"60873";"16";"10";"1";"1";"1";"0";"2"
"60995";"16";"10";"1";"1";"1";"0";"1"
"61010";"16";"10";"1";"1";"1";"0";"0"
"61021";"16";"10";"1";"1";"1";"0";"0"
"61033";"16";"10";"1";"1";"1";"0";"3"
"61044";"16";"10";"1";"1";"1";"0";"2"
"61070";"16";"10";"1";"1";"2";"0";"2"
"61117";"16";"10";"1";"1";"1";"0";"0"
"61243";"16";"10";"1";"1";"1";"0";"1"
"61263";"16";"10";"1";"1";"1";"0";"1"
"61279";"16";"10";"1";"1";"1";"0";"0"
"61304";"16";"10";"1";"1";"1";"0";"2"
"61357";"16";"10";"1";"1";"1";"0";"1"
"61377";"16";"10";"1";"1";"1";"1";"2"
"61536";"16";"10";"1";"1";"1";"0";"0"
"61553";"16";"10";"1";"1";"1";"0";"1"
"61592";"16";"10";"1";"1";"1";"0";"1"
"61617";"16";"10";"1";"1";"1";"0";"2"
"61642";"16";"10";"1";"1";"1";"0";"0"
"61671";"16";"10";"1";"1";"1";"0";"5"
"61700";"16";"10";"1";"1";"1";"0";"1"
"61706";"16";"10";"1";"1";"1";"0";"0"
"61732";"16";"10";"1";"1";"1";"0";"3"
"61787";"16";"10";"1";"1";"1";"0";"0"
"61796";"16";"10";"1";"1";"1";"0";"0"
"61819";"16";"10";"1";"1";"1";"0";"0"
"61852";"16";"10";"1";"1";"1";"0";"0"
"61887";"16";"10";"1";"1";"1";"0";"0"
"61934";"16";"10";"1";"1";"1";"0";"0"
"61968";"16";"10";"1";"1";"1";"0";"0"
"62012";"16";"10";"1";"1";"1";"0";"0"
"62040";"16";"10";"1";"1";"1";"0";"0"
"62075";"16";"10";"1";"1";"1";"0";"0"
"62097";"16";"10";"1";"1";"1";"0";"0"
"62166";"16";"10";"1";"1";"1";"0";"0"
"62174";"16";"10";"1";"1";"1";"0";"0"
"62178";"16";"10";"1";"1";"1";"0";"0"
"62269";"16";"10";"1";"1";"1";"0";"0"
"62364";"16";"10";"1";"1";"1";"0";"0"
"62567";"16";"10";"1";"1";"2";"0";"0"
"62581";"16";"10";"1";"1";"2";"0";"1"
"62585";"16";"10";"1";"1";"1";"0";"0"
"62597";"16";"10";"1";"1";"1";"0";"0"
"62634";"16";"10";"1";"1";"0";"1";"0"
"62639";"16";"10";"1";"1";"2";"0";"0"
"62640";"16";"10";"1";"1";"1";"0";"1"
"62652";"16";"10";"1";"1";"2";"0";"1"
"62692";"16";"10";"1";"1";"1";"0";"1"
"62707";"16";"10";"1";"1";"1";"0";"0"
"62806";"16";"10";"1";"1";"1";"1";"0"
"62813";"16";"10";"1";"1";"1";"0";"4"
"62819";"16";"10";"1";"1";"1";"0";"2"
"62842";"16";"10";"1";"1";"1";"0";"0"
"62863";"16";"10";"1";"1";"0";"1";"0"
"62912";"16";"10";"1";"1";"1";"0";"0"
"62927";"16";"10";"1";"1";"1";"0";"0"
"62967";"16";"10";"1";"1";"1";"0";"0"
"63090";"16";"10";"1";"1";"2";"0";"0"
"63155";"16";"10";"1";"1";"1";"1";"0"
"63293";"16";"10";"1";"1";"1";"0";"0"
"63321";"16";"10";"1";"1";"1";"0";"0"
"63323";"16";"10";"1";"1";"1";"0";"1"
"63330";"16";"10";"1";"1";"1";"0";"0"
"63333";"16";"10";"1";"1";"1";"0";"3"
"63375";"16";"10";"1";"1";"1";"1";"0"
"63404";"16";"10";"1";"1";"0";"1";"0"
"63456";"16";"10";"1";"1";"1";"0";"1"
"63476";"16";"10";"1";"1";"1";"0";"0"
"63500";"16";"10";"1";"1";"1";"0";"0"
"63504";"16";"10";"1";"1";"1";"0";"0"
"63513";"16";"10";"1";"1";"1";"0";"0"
"63591";"16";"10";"1";"1";"1";"0";"2"
"63667";"16";"10";"1";"1";"1";"0";"1"
"63671";"16";"10";"1";"1";"1";"0";"0"
"63718";"16";"10";"1";"1";"1";"0";"0"
"63746";"16";"10";"1";"1";"1";"0";"0"
"63758";"16";"10";"1";"1";"1";"1";"1"
"63956";"16";"10";"1";"1";"1";"0";"0"
"64033";"16";"10";"1";"1";"1";"0";"0"
"64083";"16";"10";"1";"1";"1";"0";"1"
"64104";"16";"10";"1";"1";"2";"0";"4"
"64186";"16";"10";"1";"1";"1";"0";"2"
"64225";"16";"10";"1";"1";"5";"0";"5"
"64339";"16";"10";"1";"1";"1";"0";"1"
"64381";"16";"10";"1";"1";"2";"0";"0"
"64421";"16";"10";"1";"1";"1";"0";"0"
"64462";"16";"10";"1";"1";"1";"0";"1"
"64509";"16";"10";"1";"1";"1";"0";"0"
"64599";"16";"10";"1";"1";"1";"0";"0"
"64618";"16";"10";"1";"1";"1";"0";"0"
"64624";"16";"10";"1";"1";"1";"0";"0"
"64730";"16";"10";"1";"1";"1";"0";"3"
"64982";"16";"10";"1";"1";"1";"0";"0"
"64997";"16";"10";"1";"1";"1";"0";"0"
"65086";"16";"10";"1";"1";"1";"0";"0"
"65145";"16";"10";"1";"1";"1";"0";"0"
"65257";"16";"10";"1";"1";"0";"1";"0"
"65264";"16";"10";"1";"1";"1";"0";"0"
"65303";"16";"10";"1";"1";"1";"0";"0"
"65473";"16";"10";"1";"1";"1";"0";"0"
"65521";"16";"10";"1";"1";"1";"0";"1"
"65622";"16";"10";"1";"1";"1";"1";"5"
"65736";"16";"10";"1";"1";"1";"0";"0"
"65793";"16";"10";"1";"1";"1";"1";"0"
"65876";"16";"10";"1";"1";"1";"0";"0"
"65919";"16";"10";"1";"1";"3";"0";"3"
"66007";"16";"10";"1";"1";"1";"0";"0"
"66025";"16";"10";"1";"1";"1";"0";"2"
"66158";"16";"10";"1";"1";"1";"0";"0"
"66174";"16";"10";"1";"1";"0";"1";"1"
"66186";"16";"10";"1";"1";"1";"0";"6"
"66274";"16";"10";"1";"1";"1";"0";"0"
"66346";"16";"10";"1";"1";"1";"0";"0"
"66362";"16";"10";"1";"1";"1";"0";"1"
"66429";"16";"10";"1";"1";"1";"0";"0"
"66506";"16";"10";"1";"1";"1";"0";"0"
"66614";"16";"10";"1";"1";"1";"0";"0"
"66659";"16";"10";"1";"1";"1";"0";"0"
"66664";"16";"10";"1";"1";"3";"0";"1"
"66771";"16";"10";"1";"1";"0";"1";"2"
"66922";"16";"10";"1";"1";"1";"0";"0"
"66956";"16";"10";"1";"1";"1";"0";"0"
"67106";"16";"10";"1";"1";"1";"0";"1"
"67206";"16";"10";"1";"1";"1";"0";"2"
"67253";"16";"10";"1";"1";"1";"0";"0"
"67514";"16";"10";"1";"1";"1";"0";"1"
"67604";"16";"10";"1";"1";"1";"0";"0"
"67630";"16";"10";"1";"1";"0";"1";"0"
"67648";"16";"10";"1";"1";"1";"0";"1"
"67662";"16";"10";"1";"1";"0";"1";"1"
"67668";"16";"10";"1";"1";"1";"0";"0"
"67698";"16";"10";"1";"1";"1";"0";"0"
"67777";"16";"10";"1";"1";"1";"0";"0"
"67849";"16";"10";"1";"1";"1";"0";"1"
"67918";"16";"10";"1";"1";"1";"0";"0"
"68056";"16";"10";"1";"1";"1";"0";"2"
"68075";"16";"10";"1";"1";"1";"0";"0"
"68172";"16";"10";"1";"1";"1";"0";"0"
"68222";"16";"10";"1";"1";"1";"0";"0"
"68244";"16";"10";"1";"1";"1";"0";"2"
"50381";"16";"10";"1";"1";"1";"0";"0"
"50652";"16";"10";"1";"1";"1";"0";"1"
"50904";"16";"10";"1";"1";"1";"0";"0"
"51238";"16";"10";"1";"1";"1";"1";"0"
"51291";"16";"10";"1";"1";"1";"0";"0"
"51413";"16";"10";"1";"1";"1";"0";"1"
"51602";"16";"10";"1";"1";"1";"0";"2"
"51745";"16";"10";"1";"1";"1";"0";"3"
"51823";"16";"10";"1";"1";"2";"0";"1"
"52019";"16";"10";"1";"1";"1";"0";"0"
"52031";"16";"10";"1";"1";"1";"0";"0"
"52127";"16";"10";"1";"1";"1";"0";"1"
"52176";"16";"10";"1";"1";"1";"0";"0"
"52198";"16";"10";"1";"1";"1";"0";"8"
"52240";"16";"10";"1";"1";"1";"0";"0"
"52277";"16";"10";"1";"1";"1";"0";"0"
"52282";"16";"10";"1";"1";"1";"0";"2"
"52343";"16";"10";"1";"1";"1";"0";"0"
"52369";"16";"10";"1";"1";"1";"0";"0"
"52387";"16";"10";"1";"1";"1";"0";"0"
"52416";"16";"10";"1";"1";"1";"0";"0"
"52448";"16";"10";"1";"1";"2";"0";"3"
"52476";"16";"10";"1";"1";"1";"0";"1"
"52493";"16";"10";"1";"1";"1";"0";"0"
"52539";"16";"10";"1";"1";"1";"0";"0"
"52552";"16";"10";"1";"1";"1";"0";"0"
"52623";"16";"10";"1";"1";"1";"0";"0"
"52640";"16";"10";"1";"1";"1";"0";"0"
"52642";"16";"10";"1";"1";"1";"0";"1"
"52676";"16";"10";"1";"1";"1";"0";"2"
"52683";"16";"10";"1";"1";"1";"0";"1"
"52709";"16";"10";"1";"1";"1";"0";"0"
"52723";"16";"10";"1";"1";"2";"0";"0"
"52838";"16";"10";"1";"1";"2";"0";"4"
"52850";"16";"10";"1";"1";"1";"0";"0"
"52921";"16";"10";"1";"1";"1";"0";"0"
"52940";"16";"10";"1";"1";"1";"0";"0"
"52952";"16";"10";"1";"1";"1";"0";"0"
"52971";"16";"10";"1";"1";"1";"0";"0"
"52979";"16";"10";"1";"1";"1";"0";"1"
"53075";"16";"10";"1";"1";"2";"0";"2"
"53148";"16";"10";"1";"1";"1";"0";"0"
"53180";"16";"10";"1";"1";"1";"0";"0"
"53340";"16";"10";"1";"1";"1";"0";"0"
"53372";"16";"10";"1";"1";"1";"0";"0"
"53461";"16";"10";"1";"1";"1";"0";"0"
"53530";"16";"10";"1";"1";"1";"0";"9"
"53551";"16";"10";"1";"1";"1";"0";"1"
"53577";"16";"10";"1";"1";"1";"0";"0"
"53607";"16";"10";"1";"1";"1";"0";"0"
"53808";"16";"10";"1";"1";"1";"0";"0"
"53824";"16";"10";"1";"1";"1";"0";"0"
"53881";"16";"10";"1";"1";"1";"0";"3"
"53884";"16";"10";"1";"1";"1";"0";"3"
"53905";"16";"10";"1";"1";"1";"0";"5"
"53910";"16";"10";"1";"1";"2";"0";"0"
"53950";"16";"10";"1";"1";"1";"0";"0"
"53996";"16";"10";"1";"1";"2";"0";"0"
"54087";"16";"10";"1";"1";"1";"0";"0"
"54102";"16";"10";"1";"1";"0";"1";"0"
"54121";"16";"10";"1";"1";"1";"0";"0"
"54143";"16";"10";"1";"1";"2";"0";"0"
"54250";"16";"10";"1";"1";"1";"0";"0"
"54259";"16";"10";"1";"1";"1";"0";"0"
"54265";"16";"10";"1";"1";"2";"0";"1"
"54271";"16";"10";"1";"1";"1";"0";"0"
"54292";"16";"10";"1";"1";"1";"0";"0"
"54294";"16";"10";"1";"1";"1";"0";"0"
"54322";"16";"10";"1";"1";"1";"0";"1"
"54357";"16";"10";"1";"1";"1";"0";"0"
"54422";"16";"10";"1";"1";"3";"0";"2"
"54435";"16";"10";"1";"1";"1";"0";"0"
"54446";"16";"10";"1";"1";"1";"0";"0"
"54576";"16";"10";"1";"1";"1";"0";"0"
"54595";"16";"10";"1";"1";"1";"0";"1"
"54618";"16";"10";"1";"1";"2";"0";"0"
"54633";"16";"10";"1";"1";"1";"0";"0"
"54677";"16";"10";"1";"1";"1";"0";"0"
"54835";"16";"10";"1";"1";"1";"0";"0"
"54858";"16";"10";"1";"1";"2";"0";"0"
"54900";"16";"10";"1";"1";"1";"0";"0"
"54985";"16";"10";"1";"1";"1";"0";"0"
"55081";"16";"10";"1";"1";"1";"0";"0"
"55199";"16";"10";"1";"1";"1";"0";"0"
"55222";"16";"10";"1";"1";"1";"0";"0"
"55278";"16";"10";"1";"1";"1";"0";"0"
"55367";"16";"10";"1";"1";"1";"0";"0"
"55383";"16";"10";"1";"1";"1";"0";"0"
"55403";"16";"10";"1";"1";"1";"0";"0"
"55404";"16";"10";"1";"1";"1";"0";"2"
"55405";"16";"10";"1";"1";"1";"0";"0"
"55430";"16";"10";"1";"1";"1";"0";"0"
"55472";"16";"10";"1";"1";"1";"0";"0"
"55477";"16";"10";"1";"1";"1";"0";"0"
"55558";"16";"10";"1";"1";"1";"0";"0"
"55580";"16";"10";"1";"1";"1";"0";"0"
"55612";"16";"10";"1";"1";"1";"0";"0"
"55665";"16";"10";"1";"1";"1";"0";"0"
"55725";"16";"10";"1";"1";"1";"0";"0"
"55786";"16";"10";"1";"1";"1";"0";"0"
"55796";"16";"10";"1";"1";"1";"0";"0"
"55805";"16";"10";"1";"1";"1";"0";"0"
"55864";"16";"10";"1";"1";"1";"0";"0"
"55890";"16";"10";"1";"1";"1";"0";"4"
"55923";"16";"10";"1";"1";"2";"0";"0"
"55956";"16";"10";"1";"1";"1";"0";"0"
"55984";"16";"10";"1";"1";"1";"0";"0"
"56045";"16";"10";"1";"1";"2";"0";"1"
"56080";"16";"10";"1";"1";"1";"0";"0"
"56150";"16";"10";"1";"1";"1";"0";"0"
"56176";"16";"10";"1";"1";"1";"0";"2"
"56189";"16";"10";"1";"1";"1";"0";"0"
"56236";"16";"10";"1";"1";"1";"0";"0"
"56291";"16";"10";"1";"1";"1";"0";"0"
"56302";"16";"10";"1";"1";"1";"0";"0"
"56309";"16";"10";"1";"1";"1";"0";"0"
"56343";"16";"10";"1";"1";"1";"0";"1"
"56369";"16";"10";"1";"1";"1";"1";"2"
"56480";"16";"10";"1";"1";"1";"0";"1"
"56497";"16";"10";"1";"1";"1";"0";"0"
"56503";"16";"10";"1";"1";"1";"0";"0"
"56510";"16";"10";"1";"1";"1";"0";"1"
"56524";"16";"10";"1";"1";"1";"2";"1"
"56534";"16";"10";"1";"1";"1";"0";"0"
"56564";"16";"10";"1";"1";"1";"0";"0"
"56583";"16";"10";"1";"1";"1";"0";"1"
"56627";"16";"10";"1";"1";"1";"0";"0"
"56645";"16";"10";"1";"1";"1";"1";"3"
"56652";"16";"10";"1";"1";"1";"0";"0"
"56729";"16";"10";"1";"1";"1";"0";"0"
"56827";"16";"10";"1";"1";"1";"0";"0"
"56885";"16";"10";"1";"1";"1";"0";"0"
"56894";"16";"10";"1";"1";"1";"0";"0"
"56899";"16";"10";"1";"1";"2";"0";"3"
"56902";"16";"10";"1";"1";"1";"0";"0"
"56930";"16";"10";"1";"1";"1";"1";"1"
"56939";"16";"10";"1";"1";"1";"0";"0"
"56942";"16";"10";"1";"1";"1";"0";"1"
"56950";"16";"10";"1";"1";"1";"1";"0"
"56954";"16";"10";"1";"1";"1";"0";"2"
"56990";"16";"10";"1";"1";"1";"0";"0"
"56991";"16";"10";"1";"1";"1";"0";"0"
"56995";"16";"10";"1";"1";"1";"0";"0"
"57004";"16";"10";"1";"1";"1";"0";"1"
"57053";"16";"10";"1";"1";"1";"0";"0"
"57063";"16";"10";"1";"1";"1";"0";"0"
"57123";"16";"10";"1";"1";"1";"0";"0"
"57131";"16";"10";"1";"1";"1";"0";"1"
"57145";"16";"10";"1";"1";"1";"0";"1"
"57222";"16";"10";"1";"1";"1";"0";"0"
"57256";"16";"10";"1";"1";"1";"0";"0"
"57292";"16";"10";"1";"1";"1";"0";"0"
"57346";"16";"10";"1";"1";"1";"0";"0"
"57361";"16";"10";"1";"1";"1";"0";"0"
"57374";"16";"10";"1";"1";"1";"0";"0"
"57428";"16";"10";"1";"1";"1";"0";"3"
"57444";"16";"10";"1";"1";"1";"0";"0"
"57538";"16";"10";"1";"1";"1";"0";"0"
"57554";"16";"10";"1";"1";"3";"0";"2"
"57580";"16";"10";"1";"1";"1";"0";"0"
"57597";"16";"10";"1";"1";"1";"0";"0"
"57612";"16";"10";"1";"1";"1";"0";"0"
"57664";"16";"10";"1";"1";"1";"0";"0"
"57691";"16";"10";"1";"1";"2";"0";"0"
"57737";"16";"10";"1";"1";"1";"0";"0"
"57749";"16";"10";"1";"1";"1";"0";"0"
"57766";"16";"10";"1";"1";"1";"0";"0"
"57784";"16";"10";"1";"1";"1";"0";"1"
"57841";"16";"10";"1";"1";"1";"0";"0"
"57846";"16";"10";"1";"1";"1";"0";"0"
"57899";"16";"10";"1";"1";"1";"0";"3"
"57918";"16";"10";"1";"1";"1";"0";"0"
"57930";"16";"10";"1";"1";"1";"0";"0"
"57952";"16";"10";"1";"1";"1";"1";"0"
"57955";"16";"10";"1";"1";"1";"0";"0"
"57959";"16";"10";"1";"1";"1";"0";"0"
"57965";"16";"10";"1";"1";"1";"0";"0"
"57974";"16";"10";"1";"1";"1";"0";"0"
"57993";"16";"10";"1";"1";"1";"0";"0"
"58048";"16";"10";"1";"1";"1";"0";"0"
"58067";"16";"10";"1";"1";"1";"0";"2"
"58081";"16";"10";"1";"1";"1";"0";"2"
"58294";"16";"10";"1";"1";"1";"0";"2"
"58501";"16";"10";"1";"1";"1";"0";"0"
"58587";"16";"10";"1";"1";"1";"0";"1"
"58673";"16";"10";"1";"1";"1";"0";"1"
"58679";"16";"10";"1";"1";"1";"0";"0"
"58736";"16";"10";"1";"1";"1";"0";"0"
"58752";"16";"10";"1";"1";"1";"0";"0"
"58788";"16";"10";"1";"1";"1";"0";"0"
"58801";"16";"10";"1";"1";"1";"0";"0"
"58814";"16";"10";"1";"1";"1";"0";"0"
"58875";"16";"10";"1";"1";"1";"0";"0"
"58911";"16";"10";"1";"1";"1";"0";"0"
"58946";"16";"10";"1";"1";"1";"0";"1"
"58958";"16";"10";"1";"1";"1";"0";"1"
"59095";"16";"10";"1";"1";"1";"0";"0"
"59139";"16";"10";"1";"1";"1";"0";"1"
"59171";"16";"10";"1";"1";"1";"0";"1"
"59177";"16";"10";"1";"1";"1";"0";"0"
"59179";"16";"10";"1";"1";"1";"0";"0"
"77406";"16";"10";"1";"1";"3";"0";"3"
"77439";"16";"10";"1";"1";"1";"0";"3"
"77455";"16";"10";"1";"1";"1";"0";"0"
"77554";"16";"10";"1";"1";"1";"0";"2"
"59968";"17";"10";"1";"1";"1";"0";"0"
"61133";"17";"10";"1";"1";"0";"1";"0"
"62654";"17";"10";"1";"1";"4";"0";"6"
"64065";"17";"10";"1";"1";"0";"2";"1"
"66654";"17";"10";"1";"1";"5";"0";"0"
"67021";"17";"10";"1";"1";"0";"1";"1"
"67040";"17";"10";"1";"1";"0";"2";"0"
"67374";"17";"10";"1";"1";"0";"3";"0"
"68036";"17";"10";"1";"1";"4";"0";"9"
"72962";"17";"10";"1";"1";"6";"0";"9"
"72991";"17";"10";"1";"1";"0";"5";"0"
"74540";"17";"10";"1";"1";"2";"0";"2"
"74877";"17";"10";"1";"1";"1";"0";"0"
"75989";"17";"10";"1";"1";"3";"0";"0"
"76392";"17";"10";"1";"1";"1";"0";"0"
"76471";"17";"10";"1";"1";"0";"3";"3"
"76594";"17";"10";"1";"1";"1";"0";"0"
"51337";"17";"10";"1";"1";"1";"0";"0"
"52785";"17";"10";"1";"1";"0";"1";"0"
"53556";"17";"10";"1";"1";"3";"0";"2"
"54035";"17";"10";"1";"1";"2";"0";"3"
"55306";"17";"10";"1";"1";"3";"0";"4"
"57200";"17";"10";"1";"1";"2";"0";"1"
"57948";"17";"10";"1";"1";"1";"0";"0"
"58914";"17";"10";"1";"1";"0";"2";"0"
"50966";"18";"10";"1";"1";"1";"0";"1"
"51273";"18";"10";"1";"1";"1";"0";"1"
"51550";"18";"10";"1";"1";"1";"0";"0"
"51625";"18";"10";"1";"1";"3";"0";"1"
"51877";"18";"10";"1";"1";"1";"0";"1"
"51970";"18";"10";"1";"1";"1";"0";"1"
"51972";"18";"10";"1";"1";"1";"0";"1"
"52110";"18";"10";"1";"1";"2";"0";"2"
"52150";"18";"10";"1";"1";"1";"0";"5"
"52424";"18";"10";"1";"1";"1";"0";"1"
"52649";"18";"10";"1";"1";"1";"0";"1"
"52664";"18";"10";"1";"1";"1";"0";"1"
"52730";"18";"10";"1";"1";"1";"0";"0"
"52752";"18";"10";"1";"1";"1";"0";"0"
"53200";"18";"10";"1";"1";"1";"0";"0"
"53374";"18";"10";"1";"1";"2";"0";"1"
"53599";"18";"10";"1";"1";"2";"0";"2"
"53652";"18";"10";"1";"1";"1";"0";"1"
"53748";"18";"10";"1";"1";"1";"0";"2"
"53860";"18";"10";"1";"1";"1";"0";"7"
"53916";"18";"10";"1";"1";"1";"0";"2"
"53974";"18";"10";"1";"1";"2";"0";"0"
"54002";"18";"10";"1";"1";"1";"0";"0"
"54283";"18";"10";"1";"1";"1";"0";"0"
"54341";"18";"10";"1";"1";"1";"0";"1"
"54372";"18";"10";"1";"1";"1";"0";"0"
"54448";"18";"10";"1";"1";"1";"0";"0"
"54768";"18";"10";"1";"1";"1";"0";"0"
"54779";"18";"10";"1";"1";"1";"0";"0"
"54797";"18";"10";"1";"1";"1";"0";"2"
"54798";"18";"10";"1";"1";"2";"0";"5"
"55016";"18";"10";"1";"1";"1";"0";"0"
"55019";"18";"10";"1";"1";"1";"0";"1"
"55058";"18";"10";"1";"1";"1";"0";"2"
"55083";"18";"10";"1";"1";"2";"0";"1"
"55333";"18";"10";"1";"1";"1";"0";"1"
"55506";"18";"10";"1";"1";"1";"0";"0"
"55701";"18";"10";"1";"1";"1";"0";"1"
"55973";"18";"10";"1";"1";"1";"0";"1"
"56111";"18";"10";"1";"1";"2";"0";"0"
"56225";"18";"10";"1";"1";"1";"0";"1"
"56443";"18";"10";"1";"1";"1";"3";"0"
"56498";"18";"10";"1";"1";"1";"0";"0"
"56500";"18";"10";"1";"1";"1";"0";"3"
"56575";"18";"10";"1";"1";"1";"0";"0"
"56704";"18";"10";"1";"1";"3";"0";"2"
"56866";"18";"10";"1";"1";"1";"0";"0"
"56895";"18";"10";"1";"1";"2";"0";"3"
"56964";"18";"10";"1";"1";"1";"0";"0"
"57141";"18";"10";"1";"1";"1";"0";"3"
