"questionId";"questionCommId";"answerId";"userId";"profile";"period";"communityName"
"39185";"52537";"39186";"41474";"4";"64";"biology"
"39181";"52533";"39187";"41555";"4";"64";"biology"
"39179";"52531";"39188";"39050";"4";"64";"biology"
"38736";"51873";"39189";"44474";"1";"64";"biology"
"35626";"45416";"39191";"43787";"3";"58";"biology"
"39183";"52535";"39192";"41467";"4";"64";"biology"
"39194";"52552";"39196";"30772";"4";"64";"biology"
"39195";"52553";"39197";"39050";"4";"64";"biology"
"38561";"51596";"39199";"44431";"4";"63";"biology"
"39201";"52559";"39203";"33598";"4";"64";"biology"
"38739";"51878";"39204";"33482";"4";"64";"biology"
"39198";"52556";"39205";"44409";"4";"64";"biology"
"39201";"52559";"39206";"29432";"4";"64";"biology"
"39166";"52512";"39207";"44409";"4";"64";"biology"
"39193";"52551";"39209";"28951";"4";"64";"biology"
"39208";"52570";"39210";"44409";"4";"64";"biology"
"39208";"52570";"39213";"37462";"4";"64";"biology"
"20445";"17266";"39214";"44487";"2";"35";"biology"
"39212";"52575";"39215";"30772";"4";"64";"biology"
"39211";"52574";"39216";"31600";"4";"64";"biology"
"39208";"52570";"39217";"44181";"4";"64";"biology"
"39200";"52558";"39218";"31600";"4";"64";"biology"
"39208";"52570";"39222";"43141";"3";"64";"biology"
"39221";"52587";"39223";"31557";"4";"64";"biology"
"31430";"39554";"39225";"44492";"4";"52";"biology"
"38936";"52169";"39226";"44492";"4";"64";"biology"
"39159";"52503";"39227";"44492";"4";"64";"biology"
"38902";"52122";"39228";"44492";"4";"64";"biology"
"14403";"7911";"39229";"44492";"4";"22";"biology"
"35745";"45597";"39230";"44492";"4";"58";"biology"
"39190";"52548";"39231";"44492";"4";"64";"biology"
"39224";"52590";"39232";"44419";"4";"64";"biology"
"35987";"45975";"39233";"44419";"4";"59";"biology"
"39202";"52560";"39234";"30160";"4";"64";"biology"
"39235";"52608";"39236";"30160";"4";"64";"biology"
"39237";"52610";"39239";"46354";"3";"64";"biology"
"39240";"52614";"39243";"39050";"4";"64";"biology"
"39235";"52608";"39245";"44409";"4";"64";"biology"
"27576";"31432";"39249";"41522";"4";"46";"biology"
"39246";"52621";"39251";"43860";"2";"64";"biology"
"39241";"52615";"39252";"40870";"4";"64";"biology"
"39258";"52642";"39259";"44117";"4";"64";"biology"
"39258";"52642";"39260";"43860";"2";"64";"biology"
"39261";"52648";"39262";"41467";"4";"64";"biology"
"39263";"52650";"39264";"41467";"4";"64";"biology"
"39256";"52640";"39268";"28304";"4";"64";"biology"
"39261";"52648";"39271";"42459";"4";"64";"biology"
"39267";"52655";"39273";"30798";"4";"64";"biology"
"39274";"52664";"39276";"30160";"4";"64";"biology"
"39267";"52655";"39277";"43860";"2";"64";"biology"
"39267";"52655";"39279";"38976";"4";"64";"biology"
"39275";"52666";"39280";"38858";"4";"64";"biology"
"31590";"39763";"39281";"44523";"2";"52";"biology"
"26548";"30116";"39282";"38976";"4";"45";"biology"
"39278";"52669";"39283";"44117";"4";"64";"biology"
"39250";"52627";"39284";"43012";"4";"64";"biology"
"39237";"52610";"39285";"43409";"4";"64";"biology"
"39267";"52655";"39286";"31561";"4";"64";"biology"
"39287";"52682";"39289";"44492";"4";"64";"biology"
"39265";"52652";"39290";"44492";"4";"64";"biology"
"37879";"50648";"39293";"44526";"2";"62";"biology"
"38759";"51914";"39295";"36835";"4";"64";"biology"
"39296";"52698";"39297";"29432";"4";"64";"biology"
"39288";"52683";"39300";"28951";"4";"64";"biology"
"39292";"52691";"39301";"44510";"4";"64";"biology"
"39292";"52691";"39302";"43001";"4";"64";"biology"
"38853";"52046";"39303";"31561";"4";"64";"biology"
"39296";"52698";"39304";"44536";"4";"64";"biology"
"39298";"52700";"39307";"44531";"4";"64";"biology"
"39305";"52711";"39308";"41467";"4";"64";"biology"
"39306";"52712";"39312";"44492";"4";"64";"biology"
"39296";"52698";"39314";"37873";"4";"64";"biology"
"31902";"40175";"39315";"43012";"4";"53";"biology"
"39318";"52726";"39319";"44117";"4";"64";"biology"
"38733";"51870";"39320";"44431";"4";"64";"biology"
"39298";"52700";"39321";"30772";"4";"64";"biology"
"28001";"32964";"39322";"44147";"4";"47";"biology"
"39316";"52723";"39323";"39006";"4";"64";"biology"
"39324";"52732";"39326";"42459";"4";"64";"biology"
"39327";"52738";"39328";"44181";"4";"64";"biology"
"39332";"52749";"39333";"38846";"3";"64";"biology"
"39336";"52756";"39337";"30767";"4";"64";"biology"
"39341";"52766";"39342";"41467";"4";"64";"biology"
"39338";"52760";"39345";"44573";"4";"64";"biology"
"36813";"48194";"39347";"41522";"4";"60";"biology"
"39346";"52776";"39348";"30160";"4";"64";"biology"
"39344";"52770";"39349";"41154";"3";"64";"biology"
"39344";"52770";"39350";"41474";"4";"64";"biology"
"39344";"52770";"39351";"40886";"4";"64";"biology"
"39331";"52748";"39355";"40886";"4";"64";"biology"
"39353";"52786";"39356";"44117";"4";"64";"biology"
"39346";"52776";"39357";"37962";"4";"64";"biology"
"19037";"15553";"39361";"36794";"4";"33";"biology"
"19037";"15553";"39362";"44492";"4";"33";"biology"
"39360";"52795";"39363";"44492";"4";"64";"biology"
"39317";"52725";"39364";"44492";"4";"64";"biology"
"39313";"52719";"39366";"30160";"4";"64";"biology"
"39369";"52810";"39371";"28951";"4";"64";"biology"
"39122";"52444";"39373";"44314";"4";"64";"biology"
"39374";"52815";"39375";"31557";"4";"64";"biology"
"39374";"52815";"39376";"38858";"4";"64";"biology"
"39374";"52815";"39378";"41522";"4";"64";"biology"
"39368";"52809";"39379";"37628";"4";"64";"biology"
"39334";"52752";"39380";"30772";"4";"64";"biology"
"39381";"52823";"39382";"30772";"4";"64";"biology"
"29484";"35852";"39385";"39310";"3";"49";"biology"
"39372";"52813";"39386";"43860";"2";"64";"biology"
"39377";"52818";"39387";"31600";"4";"64";"biology"
"29952";"36505";"39388";"31561";"4";"50";"biology"
"39390";"52834";"39391";"44607";"1";"65";"biology"
"39383";"52825";"39393";"30798";"4";"64";"biology"
"30545";"37342";"39394";"44409";"4";"51";"biology"
"39383";"52825";"39397";"29123";"4";"64";"biology"
"39398";"52846";"39399";"44409";"4";"65";"biology"
"39396";"52843";"39400";"44610";"4";"65";"biology"
"39395";"52842";"39401";"44409";"4";"65";"biology"
"39384";"52826";"39402";"44409";"4";"64";"biology"
"39258";"52642";"39411";"30772";"4";"64";"biology"
"39410";"52868";"39416";"44627";"4";"65";"biology"
"39415";"52875";"39420";"44409";"4";"65";"biology"
"39421";"52884";"39423";"30798";"4";"65";"biology"
"39422";"52885";"39424";"30772";"4";"65";"biology"
"39425";"52893";"39426";"44468";"4";"65";"biology"
"39415";"52875";"39427";"31561";"4";"65";"biology"
"39421";"52884";"39429";"39106";"2";"65";"biology"
"39370";"52811";"39431";"34207";"4";"64";"biology"
"39434";"52904";"39435";"30160";"4";"65";"biology"
"39430";"52900";"39436";"30160";"4";"65";"biology"
"39442";"52915";"39444";"43905";"3";"65";"biology"
"39443";"52917";"39445";"30767";"4";"65";"biology"
"39390";"52834";"39447";"44653";"4";"65";"biology"
"39440";"52913";"39448";"44653";"4";"65";"biology"
"39428";"52897";"39450";"37435";"4";"65";"biology"
"39449";"52926";"39451";"30772";"4";"65";"biology"
"39353";"52786";"39452";"44492";"4";"64";"biology"
"39329";"52746";"39453";"34207";"4";"64";"biology"
"38880";"52088";"39455";"34207";"4";"64";"biology"
"39432";"52902";"39457";"44643";"4";"65";"biology"
"39456";"52938";"39459";"44653";"4";"65";"biology"
"39454";"52935";"39460";"44653";"4";"65";"biology"
"39462";"52945";"39464";"41467";"4";"65";"biology"
"39463";"52946";"39465";"39840";"4";"65";"biology"
"39458";"52940";"39467";"39840";"4";"65";"biology"
"39463";"52946";"39469";"30772";"4";"65";"biology"
"39466";"52950";"39470";"37462";"4";"65";"biology"
"39468";"52952";"39471";"44653";"4";"65";"biology"
"39437";"52908";"39472";"34207";"4";"65";"biology"
"39412";"52870";"39475";"43504";"4";"65";"biology"
"39474";"52961";"39477";"44468";"4";"65";"biology"
"39476";"52963";"39480";"43864";"2";"65";"biology"
"38880";"52088";"39481";"41522";"4";"64";"biology"
"33055";"41715";"39482";"39722";"4";"54";"biology"
"39485";"52979";"39486";"41474";"4";"65";"biology"
"38791";"51963";"39487";"40870";"4";"64";"biology"
"39484";"52977";"39488";"29809";"4";"65";"biology"
"39489";"52984";"39490";"44468";"4";"65";"biology"
"39484";"52977";"39491";"33239";"4";"65";"biology"
"38791";"51963";"39492";"44688";"3";"64";"biology"
"39493";"52990";"39496";"30392";"4";"65";"biology"
"39493";"52990";"39497";"30332";"4";"65";"biology"
"39495";"52992";"39498";"30160";"4";"65";"biology"
"39494";"52991";"39500";"36415";"4";"65";"biology"
"39501";"52999";"39502";"36415";"4";"65";"biology"
"39503";"53003";"39506";"44492";"4";"65";"biology"
"39483";"52976";"39511";"42140";"4";"65";"biology"
"39513";"53018";"39514";"31557";"4";"65";"biology"
"33761";"42766";"39516";"30392";"4";"56";"biology"
"39515";"53020";"39517";"36415";"4";"65";"biology"
"39504";"53004";"39518";"36415";"4";"65";"biology"
"39515";"53020";"39520";"29271";"4";"65";"biology"
"15165";"8821";"39521";"33482";"4";"24";"biology"
"39493";"52990";"39522";"42946";"4";"65";"biology"
"39330";"52747";"39523";"30772";"4";"64";"biology"
"39509";"53011";"39526";"44648";"4";"65";"biology"
"39513";"53018";"39527";"44734";"3";"65";"biology"
"39524";"53041";"39529";"28951";"4";"65";"biology"
"38863";"52065";"39530";"31557";"4";"64";"biology"
"39509";"53011";"39531";"37326";"4";"65";"biology"
"39528";"53045";"39536";"37628";"4";"65";"biology"
"39535";"53059";"39537";"30772";"4";"65";"biology"
"39532";"53052";"39539";"44647";"4";"65";"biology"
"39540";"53067";"39541";"36926";"4";"65";"biology"
"33378";"42193";"39543";"44772";"3";"55";"biology"
"39525";"53042";"39544";"41140";"4";"65";"biology"
"39546";"53079";"39548";"31557";"4";"65";"biology"
"39547";"53082";"39549";"37462";"4";"65";"biology"
"32949";"41575";"39551";"44782";"1";"54";"biology"
"39547";"53082";"39555";"33003";"4";"65";"biology"
"39558";"53094";"39561";"40870";"4";"65";"biology"
"37588";"49275";"39562";"44734";"3";"62";"biology"
"39421";"52884";"39563";"43409";"4";"65";"biology"
"38913";"52139";"39564";"43409";"4";"64";"biology"
"39546";"53079";"39565";"39006";"4";"65";"biology"
"39567";"53107";"39568";"36193";"4";"65";"biology"
"39567";"53107";"39571";"44647";"4";"65";"biology"
"39569";"53110";"39573";"44492";"4";"65";"biology"
"39553";"53088";"39574";"42884";"4";"65";"biology"
"39569";"53110";"39575";"43409";"4";"65";"biology"
"39552";"53087";"39580";"30772";"4";"65";"biology"
"39556";"53092";"39582";"37321";"4";"65";"biology"
"39586";"53132";"39589";"44647";"4";"65";"biology"
"39576";"53120";"39590";"41474";"4";"65";"biology"
"39591";"53141";"39592";"30772";"4";"65";"biology"
"39588";"53136";"39594";"44181";"4";"65";"biology"
"39585";"53131";"39595";"28951";"4";"65";"biology"
"38312";"51269";"39596";"44822";"4";"63";"biology"
"39584";"53130";"39598";"28951";"4";"65";"biology"
"39533";"53055";"39600";"44419";"4";"65";"biology"
"39606";"53162";"39607";"44419";"4";"65";"biology"
"39585";"53131";"39608";"44627";"4";"65";"biology"
"39605";"53161";"39609";"44419";"4";"65";"biology"
"39610";"53167";"39611";"30772";"4";"65";"biology"
"39603";"53156";"39613";"43141";"3";"65";"biology"
"39615";"53178";"39617";"41522";"4";"65";"biology"
"39620";"53183";"39623";"44492";"4";"65";"biology"
"39621";"53185";"39624";"41474";"4";"65";"biology"
"39625";"53192";"39626";"41467";"4";"65";"biology"
"39625";"53192";"39627";"36926";"4";"65";"biology"
"39602";"53154";"39628";"44468";"4";"65";"biology"
"39622";"53187";"39632";"36415";"4";"65";"biology"
"39153";"52492";"39635";"37462";"4";"64";"biology"
"39636";"53207";"39637";"32430";"4";"65";"biology"
"39473";"52959";"39639";"37462";"4";"65";"biology"
"39579";"53124";"39641";"37462";"4";"65";"biology"
"39640";"53211";"39642";"30772";"4";"65";"biology"
"39601";"53153";"39644";"30772";"4";"65";"biology"
"39643";"53216";"39646";"44688";"3";"65";"biology"
"39647";"53220";"39649";"44492";"4";"65";"biology"
"39648";"53221";"39650";"44492";"4";"65";"biology"
"39645";"53218";"39651";"44492";"4";"65";"biology"
"39648";"53221";"39653";"37326";"4";"65";"biology"
"39654";"53227";"39655";"43615";"4";"65";"biology"
"39648";"53221";"39659";"37321";"4";"65";"biology"
"39660";"53235";"39663";"38858";"4";"65";"biology"
"31379";"39479";"39664";"44910";"1";"52";"biology"
"39661";"53236";"39666";"37462";"4";"65";"biology"
"39665";"53242";"39667";"44409";"4";"65";"biology"
"39668";"53245";"39669";"41467";"4";"65";"biology"
"39662";"53237";"39673";"44887";"4";"65";"biology"
"39675";"53254";"39676";"30772";"4";"65";"biology"
"39670";"53249";"39677";"30772";"4";"65";"biology"
"39619";"53182";"39678";"44647";"4";"65";"biology"
"39679";"53261";"39680";"44409";"4";"65";"biology"
"33936";"43024";"39684";"44409";"4";"56";"biology"
"39685";"53271";"39686";"28951";"4";"65";"biology"
"39658";"53232";"39687";"44430";"4";"65";"biology"
"39674";"53253";"39690";"44887";"4";"65";"biology"
"39473";"52959";"39692";"30599";"4";"65";"biology"
"36391";"46594";"39693";"30599";"4";"60";"biology"
"39688";"53276";"39694";"41522";"4";"65";"biology"
"39697";"53294";"39700";"44430";"4";"65";"biology"
"39699";"53298";"39702";"44962";"3";"65";"biology"
"39365";"52802";"39705";"28664";"4";"64";"biology"
"39704";"53307";"39707";"28951";"4";"65";"biology"
"39710";"53319";"39711";"30772";"4";"65";"biology"
"33844";"42883";"39712";"44976";"2";"56";"biology"
"39340";"52764";"39716";"30772";"4";"64";"biology"
"39709";"53317";"39718";"38725";"4";"65";"biology"
"39713";"53322";"39724";"31600";"4";"65";"biology"
"39715";"53324";"39725";"31600";"4";"65";"biology"
"39723";"53336";"39726";"28304";"4";"65";"biology"
"39717";"53328";"39729";"43001";"4";"65";"biology"
"39717";"53328";"39731";"37462";"4";"65";"biology"
"39727";"53347";"39732";"36415";"4";"65";"biology"
"38554";"51588";"39734";"31600";"4";"63";"biology"
"39735";"53362";"39736";"41467";"4";"65";"biology"
"39735";"53362";"39737";"30772";"4";"65";"biology"
"38703";"51808";"39741";"44129";"3";"63";"biology"
"39740";"53371";"39742";"30772";"4";"65";"biology"
"39657";"53230";"39746";"45026";"2";"65";"biology"
"39745";"53380";"39747";"44288";"4";"65";"biology"
"39657";"53230";"39748";"36415";"4";"65";"biology"
"39745";"53380";"39749";"44409";"4";"65";"biology"
"13132";"5449";"39750";"45032";"1";"18";"biology"
"39728";"53349";"39751";"40886";"4";"65";"biology"
"39745";"53380";"39752";"32358";"4";"65";"biology"
"39745";"53380";"39753";"45036";"4";"65";"biology"
"39756";"53399";"39757";"30772";"4";"65";"biology"
"39758";"53405";"39759";"30772";"4";"65";"biology"
"14743";"8303";"39760";"45056";"1";"23";"biology"
"39761";"53409";"39763";"45053";"4";"65";"biology"
"18802";"15278";"39765";"45061";"2";"32";"biology"
"39538";"53062";"39767";"34685";"4";"65";"biology"
"39610";"53167";"39773";"37462";"4";"65";"biology"
"39755";"53398";"39774";"39006";"4";"65";"biology"
"39744";"53378";"39775";"40746";"4";"65";"biology"
"39772";"53428";"39776";"43001";"4";"65";"biology"
"39772";"53428";"39777";"36835";"4";"65";"biology"
"39780";"53440";"39781";"38540";"4";"65";"biology"
"39769";"53423";"39783";"44903";"3";"65";"biology"
"38116";"50992";"39785";"43650";"4";"62";"biology"
"39784";"53444";"39786";"44928";"3";"65";"biology"
"39770";"53424";"39787";"45042";"4";"65";"biology"
"39771";"53425";"39788";"36415";"4";"65";"biology"
"36946";"48374";"39789";"45095";"1";"60";"biology"
"39671";"53250";"39790";"35456";"4";"65";"biology"
"39791";"53459";"39793";"31600";"4";"65";"biology"
"39770";"53424";"39795";"45097";"4";"65";"biology"
"39756";"53399";"39796";"45097";"4";"65";"biology"
"39740";"53371";"39797";"45097";"4";"65";"biology"
"39719";"53331";"39798";"45097";"4";"65";"biology"
"39794";"53465";"39799";"44117";"4";"65";"biology"
"39706";"53313";"39800";"45097";"4";"65";"biology"
"39697";"53294";"39802";"45097";"4";"65";"biology"
"39668";"53245";"39803";"45097";"4";"65";"biology"
"39665";"53242";"39804";"45097";"4";"65";"biology"
"39662";"53237";"39805";"45097";"4";"65";"biology"
"39636";"53207";"39807";"45097";"4";"65";"biology"
"39779";"53438";"39811";"45081";"3";"65";"biology"
"39808";"53481";"39812";"45081";"3";"65";"biology"
"39806";"53479";"39813";"45042";"4";"65";"biology"
"39816";"53498";"39817";"44647";"4";"65";"biology"
"39809";"53483";"39818";"30798";"4";"65";"biology"
"39792";"53461";"39820";"45042";"4";"65";"biology"
"39821";"53507";"39826";"30772";"4";"65";"biology"
"39821";"53507";"39827";"44492";"4";"65";"biology"
"39822";"53508";"39828";"44492";"4";"65";"biology"
"39809";"53483";"39829";"37435";"4";"65";"biology"
"39831";"53526";"39832";"31600";"4";"65";"biology"
"39766";"53420";"39834";"30580";"4";"65";"biology"
"27427";"31246";"39836";"45137";"1";"46";"biology"
"27427";"31246";"39837";"35456";"4";"46";"biology"
"39835";"53534";"39838";"31600";"4";"65";"biology"
"39840";"53541";"39844";"33743";"4";"65";"biology"
"39845";"53548";"39846";"45148";"3";"65";"biology"
"36671";"47976";"39848";"31318";"4";"60";"biology"
"39843";"53544";"39849";"44978";"3";"65";"biology"
"39847";"53552";"39850";"39282";"4";"65";"biology"
"39853";"53559";"39854";"41474";"4";"65";"biology"
"39855";"53562";"39856";"30772";"4";"65";"biology"
"39851";"53557";"39857";"30772";"4";"65";"biology"
"39839";"53540";"39859";"43504";"4";"65";"biology"
"39862";"53574";"39863";"31318";"4";"65";"biology"
"17467";"13595";"39864";"31318";"4";"29";"biology"
"39865";"53577";"39866";"44887";"4";"65";"biology"
"39862";"53574";"39867";"39495";"4";"65";"biology"
"39852";"53558";"39869";"29432";"4";"65";"biology"
"39862";"53574";"39871";"45170";"4";"65";"biology"
"39862";"53574";"39872";"44577";"4";"65";"biology"
"39862";"53574";"39873";"32358";"4";"65";"biology"
"39842";"53543";"39875";"30509";"4";"65";"biology"
"39861";"53571";"39876";"41467";"4";"65";"biology"
"39860";"53570";"39878";"41467";"4";"65";"biology"
"39862";"53574";"39879";"32343";"4";"65";"biology"
"39877";"53590";"39880";"30509";"4";"65";"biology"
"38505";"51521";"39883";"30509";"4";"63";"biology"
"39825";"53514";"39885";"28755";"4";"65";"biology"
"39870";"53583";"39888";"31600";"4";"65";"biology"
"39560";"53097";"39890";"44492";"4";"65";"biology"
"39887";"53601";"39892";"44492";"4";"65";"biology"
"39779";"53438";"39893";"40323";"4";"65";"biology"
"39881";"53595";"39894";"44492";"4";"65";"biology"
"39870";"53583";"39895";"38858";"4";"65";"biology"
"39886";"53600";"39897";"39760";"4";"65";"biology"
"39886";"53600";"39898";"44324";"4";"65";"biology"
"37513";"49182";"39900";"44324";"4";"62";"biology"
"39901";"53618";"39904";"42534";"4";"65";"biology"
"39902";"53620";"39905";"44324";"4";"65";"biology"
"39906";"53626";"39907";"39282";"4";"65";"biology"
"39906";"53626";"39908";"41467";"4";"65";"biology"
"39903";"53622";"39910";"28167";"4";"65";"biology"
"39909";"53630";"39912";"30772";"4";"65";"biology"
"39899";"53616";"39917";"36265";"4";"65";"biology"
"39889";"53603";"39918";"36265";"4";"65";"biology"
"39922";"53649";"39923";"30798";"4";"65";"biology"
"39916";"53640";"39924";"43409";"4";"65";"biology"
"39922";"53649";"39926";"40323";"4";"65";"biology"
"39915";"53638";"39927";"44492";"4";"65";"biology"
"39928";"53657";"39929";"44492";"4";"65";"biology"
"39925";"53652";"39930";"44409";"4";"65";"biology"
"34585";"43940";"39931";"44409";"4";"57";"biology"
"39932";"53662";"39933";"44492";"4";"65";"biology"
"36972";"48419";"39936";"43001";"4";"61";"biology"
"39935";"53667";"39938";"44492";"4";"65";"biology"
"39937";"53669";"39939";"44324";"4";"65";"biology"
"39940";"53672";"39941";"30772";"4";"65";"biology"
"14077";"7521";"39942";"44887";"4";"21";"biology"
"35375";"45037";"39943";"45230";"2";"58";"biology"
"14077";"7521";"39944";"33865";"4";"21";"biology"
"39823";"53509";"39946";"30509";"4";"65";"biology"
"39945";"53678";"39947";"30798";"4";"65";"biology"
"35375";"45037";"39949";"38858";"4";"58";"biology"
"39636";"53207";"39950";"34685";"4";"65";"biology"
"39945";"53678";"39952";"44409";"4";"65";"biology"
"39920";"53645";"39953";"44409";"4";"65";"biology"
"39914";"53637";"39955";"44409";"4";"65";"biology"
"14742";"8302";"39956";"44887";"4";"23";"biology"
"39891";"53605";"39958";"44409";"4";"65";"biology"
"39957";"53693";"39959";"44409";"4";"65";"biology"
"36117";"46178";"39960";"44409";"4";"59";"biology"
"31252";"39298";"39961";"41522";"4";"52";"biology"
"39971";"53707";"39972";"44117";"4";"65";"biology"
"39977";"53715";"39978";"39050";"4";"65";"biology"
"39901";"53618";"39979";"34185";"4";"65";"biology"
"39733";"53360";"39980";"45148";"3";"65";"biology"
"37166";"48709";"39981";"34685";"4";"61";"biology"
"38961";"52213";"39982";"45148";"3";"64";"biology"
"39987";"53729";"39988";"44209";"2";"65";"biology"
"39989";"53731";"39990";"33865";"4";"65";"biology"
"39977";"53715";"39991";"45262";"3";"65";"biology"
"39987";"53729";"39993";"45263";"4";"65";"biology"
"12195";"3392";"39994";"44409";"4";"15";"biology"
"39317";"52725";"39995";"45263";"4";"64";"biology"
"39997";"53742";"39998";"44409";"4";"65";"biology"
"39986";"53727";"39999";"32859";"4";"65";"biology"
"39987";"53729";"40002";"45270";"4";"65";"biology"
"39985";"53726";"40003";"30509";"4";"65";"biology"
"40004";"53750";"40007";"34685";"4";"65";"biology"
"40008";"53755";"40009";"44534";"2";"65";"biology"
"37980";"50786";"40011";"45263";"4";"62";"biology"
"39071";"52374";"40012";"45263";"4";"64";"biology"
"32248";"40634";"40013";"45263";"4";"53";"biology"
"39996";"53741";"40015";"28188";"4";"65";"biology"
"39992";"53734";"40016";"28951";"4";"65";"biology"
"40017";"53769";"40019";"41467";"4";"66";"biology"
"40024";"53776";"40025";"33865";"4";"66";"biology"
"40022";"53774";"40026";"38725";"4";"66";"biology"
"40028";"53781";"40030";"30772";"4";"66";"biology"
"40006";"53752";"40033";"30772";"4";"65";"biology"
"40029";"53782";"40034";"44887";"4";"66";"biology"
"40023";"53775";"40038";"36602";"4";"66";"biology"
"11128";"2172";"40042";"45312";"1";"11";"biology"
"40020";"53772";"40043";"45315";"2";"66";"biology"
"32051";"40364";"40044";"45316";"1";"53";"biology"
"39934";"53664";"40046";"37462";"4";"65";"biology"
"13196";"5524";"40049";"45307";"4";"18";"biology"
"40048";"53810";"40050";"41467";"4";"66";"biology"
"40047";"53809";"40051";"41140";"4";"66";"biology"
"37005";"48471";"40052";"45263";"4";"61";"biology"
"40037";"53794";"40054";"38725";"4";"66";"biology"
"40039";"53796";"40058";"44492";"4";"66";"biology"
"40057";"53828";"40061";"36415";"4";"66";"biology"
"40059";"53831";"40062";"44730";"4";"66";"biology"
"39254";"52636";"40064";"44492";"4";"64";"biology"
"39621";"53185";"40067";"41802";"4";"65";"biology"
"39616";"53179";"40068";"41802";"4";"65";"biology"
"40065";"53841";"40069";"30160";"4";"66";"biology"
"40031";"53784";"40070";"30160";"4";"66";"biology"
"40071";"53850";"40072";"45336";"4";"66";"biology"
"40071";"53850";"40073";"44730";"4";"66";"biology"
"40056";"53827";"40074";"33482";"4";"66";"biology"
"40075";"53854";"40076";"45336";"4";"66";"biology"
"39697";"53294";"40077";"33482";"4";"65";"biology"
"40079";"53861";"40080";"45336";"4";"66";"biology"
"40063";"53835";"40082";"37435";"4";"66";"biology"
"40059";"53831";"40084";"39751";"4";"66";"biology"
"40085";"53871";"40088";"44492";"4";"66";"biology"
"29447";"35803";"40089";"30772";"4";"49";"biology"
"40086";"53873";"40090";"28951";"4";"66";"biology"
"40066";"53842";"40091";"44707";"3";"66";"biology"
"40081";"53863";"40092";"43373";"4";"66";"biology"
"40036";"53793";"40093";"45263";"4";"66";"biology"
"40036";"53793";"40094";"31318";"4";"66";"biology"
"30999";"38964";"40095";"31318";"4";"51";"biology"
"35187";"44763";"40097";"44978";"3";"58";"biology"
"40083";"53865";"40100";"45366";"3";"66";"biology"
"40078";"53857";"40101";"45366";"3";"66";"biology"
"40083";"53865";"40102";"30798";"4";"66";"biology"
"40104";"53896";"40105";"44492";"4";"66";"biology"
"20496";"17327";"40106";"41298";"4";"35";"biology"
"40096";"53884";"40108";"38858";"4";"66";"biology"
"40098";"53889";"40110";"29432";"4";"66";"biology"
"37058";"48562";"40111";"29432";"4";"61";"biology"
"40107";"53901";"40112";"44492";"4";"66";"biology"
"39621";"53185";"40113";"39006";"4";"65";"biology"
"40109";"53903";"40114";"44492";"4";"66";"biology"
"40115";"53911";"40116";"44492";"4";"66";"biology"
"40117";"53913";"40118";"44492";"4";"66";"biology"
"40028";"53781";"40122";"39318";"4";"66";"biology"
"40123";"53921";"40124";"45366";"3";"66";"biology"
"40121";"53918";"40125";"40886";"4";"66";"biology"
"40128";"53928";"40130";"44492";"4";"66";"biology"
"40131";"53931";"40132";"44492";"4";"66";"biology"
"40129";"53929";"40133";"44492";"4";"66";"biology"
"40087";"53874";"40135";"41474";"4";"66";"biology"
"40134";"53935";"40137";"30798";"4";"66";"biology"
"40123";"53921";"40138";"44181";"4";"66";"biology"
"30277";"36948";"40145";"45413";"4";"50";"biology"
"40142";"53945";"40146";"44181";"4";"66";"biology"
"40119";"53915";"40149";"28188";"4";"66";"biology"
"40150";"53958";"40152";"44492";"4";"66";"biology"
"40143";"53946";"40153";"30772";"4";"66";"biology"
"40154";"53963";"40155";"44492";"4";"66";"biology"
"40151";"53959";"40157";"43001";"4";"66";"biology"
"40156";"53965";"40158";"31561";"4";"66";"biology"
"40103";"53895";"40160";"44181";"4";"66";"biology"
"40140";"53943";"40163";"28951";"4";"66";"biology"
"40167";"53982";"40168";"45434";"2";"66";"biology"
"40167";"53982";"40170";"38725";"4";"66";"biology"
"30999";"38964";"40171";"45263";"4";"51";"biology"
"40166";"53980";"40172";"28304";"4";"66";"biology"
"40165";"53977";"40173";"30772";"4";"66";"biology"
"40147";"53955";"40174";"33865";"4";"66";"biology"
"40175";"54000";"40176";"44688";"3";"66";"biology"
"40142";"53945";"40178";"44707";"3";"66";"biology"
"26877";"30540";"40179";"45449";"1";"45";"biology"
"40169";"53985";"40180";"45450";"3";"66";"biology"
"40181";"54014";"40185";"45366";"3";"66";"biology"
"40187";"54021";"40189";"45456";"3";"66";"biology"
"40186";"54019";"40190";"31600";"4";"66";"biology"
"39094";"52407";"40191";"45456";"3";"64";"biology"
"40182";"54015";"40192";"36415";"4";"66";"biology"
"40194";"54029";"40195";"44181";"4";"66";"biology"
"40196";"54034";"40197";"31600";"4";"66";"biology"
"40193";"54028";"40198";"34185";"4";"66";"biology"
"40202";"54047";"40203";"44181";"4";"66";"biology"
"40204";"54049";"40205";"40886";"4";"66";"biology"
"40201";"54044";"40206";"31600";"4";"66";"biology"
"34122";"43287";"40207";"44492";"4";"56";"biology"
"13565";"6947";"40208";"39751";"4";"20";"biology"
"40210";"54060";"40211";"33226";"4";"66";"biology"
"40199";"54042";"40213";"45499";"2";"66";"biology"
"40200";"54043";"40215";"42459";"4";"66";"biology"
"40217";"54073";"40218";"44492";"4";"66";"biology"
"39695";"53289";"40220";"44492";"4";"65";"biology"
"40216";"54071";"40221";"38858";"4";"66";"biology"
"39831";"53526";"40223";"40886";"4";"65";"biology"
