"id";"id_community";"profile";"reputation";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"interactions";"strongly_component";"weakly_component";"answers";"comments";"questions"
"59685";"10";"1";"20";"0";"0,28059733219960675";"7";"0,2951474567099516";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"36";"0,5833333134651184";"11";"5709";"0";"0";"3";"4"
"59689";"10";"1";"1";"0";"0,2787690033783784";"7";"0,2906894437381057";"0,000015552246910179046";"0";"2";"2";"0";"17";"0";"2";"5710";"0";"0";"0";"1"
"59692";"10";"4";"111";"0";"0,25937208273964524";"8";"0,2700193489026622";"0,000030379412702459204";"1";"1";"2";"0,002569731721669503";"18";"0";"3";"1043";"0";"0";"2";"1"
"59693";"10";"4";"338";"8031,241358560729";"0,29062981722087644";"7";"0,3070048439910085";"0,00002874348830923181";"4";"12";"16";"0,0018563426970670187";"7";"0,261904776096344";"32";"1043";"0";"1";"7";"10"
"59694";"10";"1";"28";"0";"0,284268332077097";"7";"0,2975261544011486";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"20";"0,6666666865348816";"5";"5711";"0";"0";"1";"1"
"59698";"10";"1";"6";"0";"0,25689680338636695";"8";"0,2667548250360756";"0,000015552246910179046";"0";"2";"2";"0";"21";"0";"3";"5714";"0";"0";"0";"1"
"59699";"10";"1";"11";"0";"0";"0";"0";"0,00001885811275800981";"1";"0";"1";"0,0001857527576717709";"17";"0";"1";"5715";"0";"1";"0";"0"
"59703";"10";"1";"8";"364,30359850531676";"0,3026775987615389";"7";"0,31711859208543214";"0,00006019135100261878";"4";"8";"12";"0,008819258270574065";"21";"0,3181818127632141";"39";"1043";"0";"2";"15";"2"
"59707";"10";"4";"173";"72,88600071130541";"0,2807680034038932";"8";"0,2929823018428765";"0,00003090242243555303";"2";"6";"8";"0,0030252681462521027";"18";"0,3333333432674408";"10";"1043";"0";"0";"3";"2"
"59710";"10";"1";"18";"121,32066986935476";"0,2776667367978119";"8";"0,2899139898429494";"0,00006116044354969443";"2";"4";"6";"0,007190307837167571";"36";"0,6499999761581421";"10";"1043";"0";"0";"3";"2"
"59711";"10";"1";"13";"0";"0,25235341902804986";"8";"0,26115161269961823";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"2";"0,25";"5";"5717";"0";"0";"1";"2"
"59713";"10";"4";"151";"0";"0,25979137964967525";"8";"0,26979640151515316";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"18";"0,3333333432674408";"4";"5720";"0";"1";"0";"1"
"59716";"10";"4";"119";"17996,56527370263";"0,3202499393351128";"7";"0,3407864945561352";"0,00018503106298596244";"9";"17";"26";"0,0391293539572263";"7";"0,2792207896709442";"34";"1043";"0";"1";"12";"8"
"59717";"10";"4";"473";"32661,541711231017";"0,34600511240741955";"7";"0,3697309194562311";"0,00022510725456779528";"6";"28";"34";"0,040131915523889644";"7";"0,4203628897666931";"80";"1043";"0";"1";"17";"23"
"59719";"10";"1";"6";"0";"0,2887454883517445";"7";"0,3022073412698347";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"2";"0,6666666865348816";"5";"5724";"0";"0";"1";"1"
"59720";"10";"1";"1";"0";"0,2513447898319608";"8";"0,2598279671717207";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"2";"0,5";"3";"5726";"0";"0";"1";"1"
"59722";"10";"1";"16";"0";"0,2891091277446203";"7";"0,302994678932172";"0,000015552246910179046";"0";"4";"4";"0";"36";"0,4166666567325592";"4";"5727";"0";"0";"0";"1"
"59723";"10";"1";"66";"0";"0,2706998205588311";"8";"0,28173408189032995";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"21";"0,3333333432674408";"4";"5728";"0";"0";"1";"1"
"59726";"10";"1";"11";"0";"0,2713536848596978";"8";"0,2824695616883096";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"2";"5730";"0";"0";"0";"1"
"59727";"10";"1";"10";"15748,999999999998";"0,27396336083865275";"7";"0,2866952615484504";"0,00004397345400958204";"3";"5";"8";"0,0037641484251413984";"7";"0,44999998807907104";"8";"1043";"0";"0";"3";"2"
"59729";"10";"1";"31";"0";"0,29528549857390524";"7";"0,3103197150072065";"0,000015552246910179046";"0";"5";"5";"0";"7";"0,8500000238418579";"6";"5731";"0";"0";"0";"3"
"59731";"10";"4";"176";"11544,954839571292";"0,3126628760957119";"7";"0,3293999585058379";"0,00008078322716438369";"2";"15";"17";"0,011172912257944373";"18";"0,32380953431129456";"25";"1043";"0";"0";"4";"5"
"59735";"10";"1";"46";"0";"0,28644279281722995";"7";"0,2985723304473241";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"16";"0,4166666567325592";"5";"5734";"0";"0";"1";"2"
"59736";"10";"1";"1";"6,210000541097405";"0,2513447898319608";"8";"0,2598279671717207";"0,00001687459324931135";"1";"1";"2";"0,0001927139082221773";"2";"0";"2";"1405";"0";"1";"0";"0"
"59737";"10";"1";"1";"35,458353191938514";"0,2647973515248796";"7";"0,2755685149604445";"0,000024415242920959128";"2";"3";"5";"0,0005247427884817978";"18";"0,4166666567325592";"6";"1043";"0";"1";"1";"0"
"59738";"10";"4";"151";"5281,000000000001";"0,26588140541628913";"7";"0,27810758911667516";"0,00003791587300745656";"1";"3";"4";"0,0001927139082221773";"36";"0";"4";"4378";"0";"0";"1";"1"
"59739";"10";"2";"101";"0";"0,2860083419099724";"7";"0,2982963564213501";"0,000017441313108939483";"1";"1";"2";"0,0001927139082221773";"18";"0,5";"2";"2978";"0";"1";"0";"0"
"59742";"10";"1";"11";"0";"0,27068594278683483";"8";"0,28167455808080627";"0,000017441313108939483";"1";"1";"2";"0,0001927139082221773";"18";"0,5";"2";"2979";"0";"1";"0";"0"
"59743";"10";"1";"6";"0";"0,28327699983904714";"7";"0,2960709776334726";"0,000015552246910179046";"1";"8";"9";"0,0001927139082221773";"22";"0,1785714328289032";"11";"5735";"0";"0";"2";"1"
"59744";"10";"3";"103";"89,24745632843928";"0,29657303370786514";"7";"0,3109607699870927";"0,00002323093717518818";"1";"6";"7";"0,0004899070115737644";"2";"0,2857142984867096";"7";"1043";"0";"0";"1";"1"
"59748";"10";"1";"41";"12138,930473645496";"0,30887601661693287";"7";"0,3252388168754796";"0,000040620185316455284";"2";"10";"12";"0,012937294280664693";"16";"0,3909091055393219";"15";"1043";"0";"0";"3";"4"
"59749";"10";"1";"21";"0";"0,25839287462073013";"8";"0,2693501984126997";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"2";"5736";"0";"0";"0";"1"
"59754";"10";"1";"41";"0";"0,2801655523718561";"7";"0,2931565656565606";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"36";"0,6666666865348816";"10";"5737";"0";"0";"2";"2"
"59759";"10";"1";"36";"0";"0,28872238022314595";"7";"0,30216987344283525";"0,00003559104191552428";"1";"2";"3";"0,011076386368206419";"2";"1";"3";"1043";"0";"0";"1";"1"
"59762";"10";"4";"143";"0";"0,2889825406381698";"7";"0,30379960317459576";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"36";"0,6499999761581421";"8";"5738";"0";"0";"2";"2"
"59767";"10";"1";"21";"0";"0,25458052073288334";"8";"0,26420319264069475";"0,000015552246910179046";"0";"2";"2";"0";"36";"0";"2";"5739";"0";"0";"0";"1"
"59768";"10";"1";"1";"5280";"0,27068594278683483";"8";"0,28167455808080627";"0,0000287757103015021";"1";"1";"2";"0,0001857527576717709";"18";"0";"2";"5121";"0";"1";"0";"0"
"59769";"10";"4";"113";"0";"0,24437656206609276";"8";"0,25283414502164814";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"1";"5740";"0";"0";"0";"1"
"59770";"10";"2";"101";"0";"0";"0";"0";"0,00007167339598271403";"2";"0";"2";"0,00976167333880121";"36";"0";"2";"623";"0";"0";"2";"0"
"59771";"10";"2";"101";"0";"0";"0";"0";"0,00005130643130506158";"1";"0";"1";"0,010534412790154716";"7";"0";"1";"935";"0";"0";"1";"0"
"59772";"10";"1";"11";"0";"0,2711681643132221";"8";"0,2824900136157458";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"2";"5742";"0";"0";"0";"1"
"59775";"10";"1";"41";"110,34353749624931";"0,27873092963099827";"7";"0,29055510461760153";"0,000022163978605840573";"1";"1";"2";"0,0001857527576717709";"18";"0";"2";"5741";"0";"1";"0";"0"
"59780";"10";"4";"118";"0";"0,29187396351575456";"7";"0,3060091991341925";"0,000015552246910179046";"0";"6";"6";"0";"21";"0,36666667461395264";"6";"5746";"0";"0";"0";"2"
"59782";"10";"1";"18";"0";"0,28520499108734404";"7";"0,2983373917748855";"0,000015552246910179046";"0";"2";"2";"0";"7";"0,5";"2";"5747";"0";"0";"0";"1"
"59784";"10";"4";"12655";"3037053,641835888";"0,36085856859662313";"6";"0,3917850603018116";"0,010319325811042463";"1277";"117";"1394";"0,8133553140294647";"7";"0,009367961436510086";"2906";"1043";"0";"236";"2348";"0"
"59786";"10";"1";"18";"305,7996110501455";"0,2809042553191489";"7";"0,293060928215251";"0,000024366258886753584";"2";"4";"6";"0,0003926450741599641";"2";"0,5833333134651184";"10";"5748";"0";"0";"2";"1"
"59787";"10";"1";"11";"0";"0,24437656206609276";"8";"0,25283414502164814";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"1";"5749";"0";"0";"0";"1"
"59788";"10";"4";"121";"0";"0,27402947892879387";"7";"0,2878291847041816";"0,000015552246910179046";"0";"3";"3";"0";"21";"0,3333333432674408";"3";"5750";"0";"0";"0";"1"
"59789";"10";"1";"11";"0";"0,2416475972540046";"8";"0,24907174422800002";"0,000015552246910179046";"0";"1";"1";"0";"16";"0";"1";"5751";"0";"0";"0";"1"
"59792";"10";"4";"329";"14666,735327669634";"0,3194360401791117";"7";"0,3384898835457525";"0,00014962217255159625";"4";"16";"20";"0,022486820435648737";"18";"0,375";"25";"1043";"0";"0";"4";"7"
"59793";"10";"3";"111";"0";"0,280866003510825";"7";"0,2929270382395342";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"2";"0,6666666865348816";"7";"5752";"0";"0";"2";"1"
"59794";"10";"4";"145";"87,01314549802993";"0,29091810867408796";"7";"0,30521518325078867";"0,000018161994059152505";"1";"6";"7";"0,00039090152843934223";"21";"0,190476194024086";"7";"1043";"0";"0";"1";"1"
"59795";"10";"1";"11";"0";"0,2719406674907293";"7";"0,2830298520923501";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"2";"5753";"0";"0";"0";"2"
"59798";"10";"1";"33";"0";"0,29028533729176975";"7";"0,3031290584415506";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,8333333134651184";"3";"5755";"0";"0";"0";"1"
"59800";"10";"3";"111";"0";"0,29331703794233654";"7";"0,30754013347762577";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"2";"0,4000000059604645";"11";"5756";"0";"0";"3";"1"
"59802";"10";"1";"36";"0";"0,2513804265041889";"8";"0,25996812472385633";"0,00002073186914421566";"1";"2";"3";"0,00019980386974833048";"2";"0,5";"4";"5748";"0";"1";"0";"0"
"59803";"10";"1";"23";"0";"0,29526898557208364";"7";"0,3109668109668033";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"2";"0,75";"12";"5757";"0";"0";"2";"3"
"59804";"10";"1";"21";"73,56896243677866";"0,2841685955751736";"8";"0,2967727022614257";"0,000027534473053345645";"2";"4";"6";"0,003047856982283002";"7";"0,1666666716337204";"10";"1043";"0";"2";"0";"0"
"59808";"10";"1";"34";"10981,964661583235";"0,3026602453847036";"7";"0,31868319216300833";"0,000052432117301427864";"3";"9";"12";"0,003334263271921747";"7";"0,3333333432674408";"23";"1043";"0";"1";"6";"5"
"59810";"10";"4";"257";"5280,000000000001";"0,29971623155505106";"7";"0,31462250114966495";"0,00002358507418822079";"2";"6";"8";"0,00039986541576088856";"17";"0,380952388048172";"14";"5205";"0";"0";"5";"7"
"59811";"10";"4";"121";"0";"0,2568356524277513";"8";"0,26656856908325044";"0,00006116044354969443";"1";"1";"2";"0,006899569114189976";"36";"0";"3";"1043";"0";"0";"2";"1"
"59812";"10";"3";"111";"0";"0,27400103788271923";"8";"0,28581687409812123";"0,000015552246910179046";"0";"3";"3";"0";"21";"0,6666666865348816";"3";"5758";"0";"0";"0";"1"
"59815";"10";"1";"1";"0";"0,2911657659644866";"7";"0,3041008297258216";"0,000015552246910179046";"0";"4";"4";"0";"18";"0,6666666865348816";"5";"5759";"0";"0";"0";"1"
"59816";"10";"4";"118";"0";"0,2577873254564984";"8";"0,26782174422799454";"0,000015552246910179046";"0";"2";"2";"0";"36";"0,5";"2";"5760";"0";"0";"0";"1"
"59820";"10";"3";"108";"147,82344006995072";"0,29607403252944475";"7";"0,31031851270531974";"0,000018161994059152505";"1";"6";"7";"0,00039090152843934223";"2";"0,0476190485060215";"8";"1043";"0";"0";"2";"1"
"59821";"10";"4";"115";"0";"0,26117926394934704";"8";"0,27144683441558487";"0,000015552246910179046";"0";"3";"3";"0";"36";"0,1666666716337204";"3";"5761";"0";"0";"0";"3"
"59822";"10";"1";"53";"119,64948081271775";"0,2871050198509817";"7";"0,30028639984123395";"0,00005493611468785062";"2";"4";"6";"0,008570577524152452";"21";"0,4166666567325592";"6";"1043";"0";"0";"2";"3"
"59823";"10";"1";"21";"11,696604665063616";"0,2757810051196322";"7";"0,2882219756627744";"0,000018161994059152505";"2";"5";"7";"0,0005939132241074654";"2";"0,4000000059604645";"9";"1043";"0";"1";"2";"1"
"59824";"10";"4";"567";"117571,83657123931";"0,3357928884930984";"7";"0,3603667722061237";"0,0001319142623441754";"22";"43";"65";"0,008120194664304362";"2";"0,131794273853302";"94";"1043";"0";"15";"13";"16"
"59826";"10";"3";"106";"0";"0,2568593111500292";"8";"0,2666127795815301";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"1";"5763";"0";"0";"0";"1"
"59829";"10";"4";"128";"0";"0,29561614691226695";"7";"0,3110294913419828";"0,000015552246910179046";"0";"6";"6";"0";"17";"0,5333333611488342";"9";"5765";"0";"0";"0";"4"
"59830";"10";"4";"168";"10550,283661816668";"0,2971907898440579";"7";"0,3110947239285856";"0,000039504960020901804";"3";"7";"10";"0,003985304612341086";"7";"0,3571428656578064";"17";"1043";"0";"1";"4";"1"
"59832";"10";"1";"6";"0";"0,26953902700495175";"8";"0,2812574404761892";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"5766";"0";"0";"0";"1"
"59834";"10";"4";"218";"0";"0,29672923457345174";"7";"0,311362734487725";"0,000015552246910179046";"0";"3";"3";"0";"2";"1";"3";"5767";"0";"0";"0";"1"
"59835";"10";"1";"16";"0";"0,27068594278683483";"8";"0,28167455808080627";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"1";"5769";"0";"0";"0";"1"
"59836";"10";"1";"1";"0";"0";"0";"0";"0,000022163978605840573";"1";"0";"1";"0,0001857527576717709";"5";"0";"1";"5770";"0";"1";"0";"0"
"59837";"10";"1";"6";"0";"0,27581883717285693";"8";"0,28797596500721173";"0,000015552246910179046";"0";"2";"2";"0";"18";"0,5";"2";"5771";"0";"0";"0";"1"
"59838";"10";"1";"1";"0";"0,27581883717285693";"8";"0,28797596500721173";"0,000015552246910179046";"0";"2";"2";"0";"18";"0,5";"2";"5772";"0";"0";"0";"1"
"59839";"10";"1";"1";"0";"0,2764108470317244";"8";"0,2883376172438638";"0,000015552246910179046";"0";"2";"2";"0";"20";"0,5";"2";"5773";"0";"0";"0";"1"
"59841";"10";"1";"6";"0";"0,280866003510825";"8";"0,29392293470417996";"0,000015552246910179046";"0";"4";"4";"0";"2";"0,1666666716337204";"4";"5774";"0";"0";"0";"1"
"59842";"10";"1";"101";"0";"0";"0";"0";"0,000024152336594975764";"1";"0";"1";"0,0006206405284741675";"36";"0";"1";"259";"0";"0";"1";"0"
"59846";"10";"1";"11";"0";"0,2823529411764706";"7";"0,29642316017315484";"0,000015552246910179046";"0";"3";"3";"0";"7";"0,8333333134651184";"4";"5779";"0";"0";"0";"1"
"59850";"10";"1";"71";"0";"0";"0";"0";"0,000028257005068891274";"3";"0";"3";"0,001216353102763387";"18";"0";"3";"371";"0";"3";"0";"0"
"59851";"10";"1";"4";"0";"0,25267993874425726";"8";"0,262221996753249";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"2";"0,3333333432674408";"8";"5781";"0";"0";"2";"1"
"59854";"10";"1";"6";"0";"0,27113073842045804";"8";"0,28235412157287004";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"1";"5783";"0";"0";"0";"1"
"59856";"10";"4";"373";"21319,464563976322";"0,25722360278711687";"8";"0,26802469803985396";"0,00008062293961567609";"7";"4";"11";"0,007111408427018567";"21";"0,1785714328289032";"15";"1043";"0";"5";"4";"1"
"59858";"10";"1";"11";"0";"0,2916229499144072";"7";"0,30558651409815163";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,3333333432674408";"5";"5784";"0";"0";"0";"1"
"59859";"10";"1";"88";"21333,17905683469";"0,30893024344569286";"7";"0,3265016823171683";"0,00003449643999896607";"3";"16";"19";"0,003543317565366903";"7";"0,3125";"53";"1043";"0";"1";"16";"7"
"59860";"10";"4";"115";"0";"0,26800670016750416";"8";"0,2791502074314572";"0,000015552246910179046";"0";"3";"3";"0";"17";"0,3333333432674408";"3";"5785";"0";"0";"0";"2"
"59861";"10";"4";"157";"7415,176586477168";"0,2726052155951459";"8";"0,28485756681911045";"0,00006758314749542307";"4";"4";"8";"0,012340084490341633";"7";"0,2380952388048172";"23";"1043";"0";"2";"7";"4"
"59862";"10";"1";"31";"0";"0,2568593111500292";"8";"0,2666127795815301";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"1";"5787";"0";"0";"0";"1"
"59863";"10";"1";"9";"0";"0,2789370806698716";"7";"0,2911453823953781";"0,000015552246910179046";"0";"2";"2";"0";"22";"1";"2";"5788";"0";"0";"0";"1"
"59864";"10";"1";"11";"0";"0,28709694959491056";"7";"0,3007287157287094";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"21";"0,5";"7";"5789";"0";"0";"1";"2"
"59867";"10";"1";"13";"0";"0,25254699382981777";"8";"0,26132102272727586";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"21";"0,3333333432674408";"5";"5790";"0";"0";"1";"1"
"59870";"10";"1";"19";"0";"0,26520669044150885";"7";"0,2762865259740249";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"2";"5791";"0";"0";"0";"1"
"59872";"10";"1";"13";"15749,000000000007";"0,28475106532175415";"7";"0,29771195843367987";"0,00010919503021020229";"2";"2";"4";"0,018416346699706706";"7";"0";"4";"1043";"0";"0";"2";"1"
"59874";"10";"1";"6";"0";"0,27011817670230726";"8";"0,28098281926406754";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"1";"5792";"0";"0";"0";"1"
"59877";"10";"4";"172";"20933,995858448063";"0,29652305791158795";"7";"0,31247936568072043";"0,00011877405346398747";"9";"12";"21";"0,01678059102678972";"18";"0,20220588147640228";"23";"1043";"0";"4";"5";"4"
"59878";"10";"1";"6";"0";"0,2715630303965437";"8";"0,28302196067820956";"0,000015552246910179046";"0";"1";"1";"0";"17";"0";"1";"5794";"0";"0";"0";"1"
"59880";"10";"4";"154";"4485,38906431483";"0,3119054652880355";"7";"0,3303565790779175";"0,00006664722880565788";"3";"16";"19";"0,010354929719716643";"21";"0,375";"46";"1043";"0";"0";"12";"8"
"59882";"10";"4";"534";"16971,948883743855";"0,329053169606682";"7";"0,34886206803235176";"0,00023287455980104506";"25";"17";"42";"0,04170059368264125";"7";"0,21337126195430756";"74";"1043";"0";"16";"24";"4"
"59883";"10";"1";"1";"0";"0,22164840240164588";"8";"0,22759631604110558";"0,00006207429792340657";"1";"1";"2";"0,00045223724729329367";"7";"0";"2";"1043";"0";"1";"0";"0"
"59884";"10";"1";"16";"0";"0,29510395707578807";"7";"0,31043650793650035";"0,000015552246910179046";"0";"3";"3";"0";"22";"0,8333333134651184";"3";"5797";"0";"0";"0";"1"
"59885";"10";"1";"1";"0";"0,2714513392627628";"7";"0,2836724386724357";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"36";"0,6666666865348816";"5";"5798";"0";"0";"1";"2"
"59890";"10";"4";"328";"15781,915215624645";"0,21414084049975662";"9";"0,21967957796240736";"0,00007499058210644444";"10";"2";"12";"0,005380393520701692";"17";"0,1111111119389534";"12";"1043";"0";"7";"3";"0"
"59891";"10";"4";"126";"10473";"1";"1";"1";"0,00007420482044971724";"3";"2";"5";"0,004983870517444702";"22";"0,5";"5";"598";"0";"2";"1";"0"
"59892";"10";"1";"11";"0";"0,29231024746719814";"7";"0,30629825036074343";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"21";"0,6000000238418579";"6";"5799";"0";"0";"1";"1"
"59894";"10";"1";"21";"0";"0,25136872173292074";"8";"0,26017473845599204";"0,000015552246910179046";"0";"1";"1";"0";"21";"0";"1";"5800";"0";"0";"0";"1"
"59895";"10";"1";"21";"0";"0,27873092963099827";"7";"0,29055510461760153";"0,000015552246910179046";"0";"1";"1";"0";"17";"0";"2";"5801";"0";"0";"0";"1"
"59897";"10";"1";"21";"0";"0,3024054982817869";"7";"0,3181083152958058";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"21";"0,5333333611488342";"9";"5802";"0";"0";"1";"2"
"59899";"10";"3";"106";"0";"0,2901258310896203";"7";"0,3039831349206284";"0,000015552246910179046";"0";"2";"2";"0";"16";"1";"2";"5803";"0";"0";"0";"1"
"59900";"10";"1";"11";"0";"0,2874720966951598";"8";"0,30079928751803164";"0,000015552246910179046";"0";"4";"4";"0";"21";"0,3333333432674408";"5";"5804";"0";"0";"0";"1"
"59901";"10";"1";"3";"69,75022433839627";"0,28223909324208724";"8";"0,29539482585987037";"0,0000291634677252911";"2";"6";"8";"0,0010170315689234522";"18";"0,36666667461395264";"23";"1043";"0";"0";"7";"3"
"59902";"10";"1";"30";"683,715152244822";"0,29458705357142856";"7";"0,3087336165760029";"0,00016841014940065935";"4";"6";"10";"0,035926877578789436";"7";"0,4464285671710968";"14";"1043";"0";"0";"7";"2"
"59905";"10";"1";"1";"0";"0,26151560178306094";"8";"0,2721194083694094";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"18";"0,5";"3";"5806";"0";"0";"1";"1"
"59906";"10";"1";"56";"0";"0,2900142810062617";"7";"0,3043380230880156";"0,000015552246910179046";"0";"6";"6";"0";"18";"0,4333333373069763";"7";"5807";"0";"0";"0";"1"
"59908";"10";"1";"11";"0";"0,28474356900177966";"7";"0,2976240079365018";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"5808";"0";"0";"0";"1"
"59909";"10";"1";"14";"0";"0,28320815450643777";"7";"0,2954609007838729";"0,00003211627272875714";"1";"3";"4";"0,005135532360566172";"16";"0,5";"4";"1043";"0";"1";"0";"1"
"59912";"10";"1";"72";"12088,799236589031";"0,29829914674803637";"7";"0,3140642618100381";"0,000053978849083055795";"4";"10";"14";"0,006597517013990494";"18";"0,26363635063171387";"15";"1043";"0";"1";"3";"3"
"59914";"10";"4";"173";"32199,828163190643";"0,3056922809658926";"7";"0,32207849610765876";"0,00010009140406077266";"4";"12";"16";"0,029711072223089805";"7";"0,3333333432674408";"21";"1043";"0";"0";"5";"5"
"59915";"10";"4";"148";"0";"0,2571734788327569";"8";"0,26777212495151653";"0,00004442316225483102";"1";"1";"2";"0,0057084732995412195";"21";"0";"2";"1043";"0";"0";"1";"1"
"59917";"10";"1";"31";"190,4895644281726";"0,27768134238072695";"7";"0,28917994930496876";"0,00004667476918813998";"4";"4";"8";"0,004733237687295131";"7";"0,3095238208770752";"12";"1043";"0";"4";"2";"0"
"59919";"10";"4";"603";"15980,701912973087";"0,3221849252364968";"7";"0,3430862627301236";"0,000079500837042176";"9";"25";"34";"0,007803432267809936";"7";"0,2344827651977539";"59";"1043";"0";"4";"10";"7"
"59920";"10";"1";"9";"0";"0,2803738317757009";"8";"0,2921484938672394";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"2";"5810";"0";"0";"0";"1"
"59922";"10";"1";"26";"0";"0,31990305967888516";"7";"0,33769931457430136";"0,000015552246910179046";"1";"11";"12";"0,0001927139082221773";"21";"0,7090908885002136";"21";"5811";"0";"0";"4";"2"
"59924";"10";"1";"11";"30,520352225183704";"0,2749765600583394";"7";"0,2871864260005924";"0,000024415242920959128";"1";"4";"5";"0,00032333355845177135";"18";"0,1666666716337204";"5";"1043";"0";"0";"1";"1"
"59925";"10";"1";"36";"2881,529389790935";"0,3132008306140611";"7";"0,3331745731063679";"0,00002508707024790489";"2";"17";"19";"0,0028138250881461196";"7";"0,46691176295280457";"60";"1043";"0";"0";"14";"12"
"59930";"10";"1";"15";"10471";"0,27593957451257123";"7";"0,2896805852479242";"0,00005874551971191256";"1";"4";"5";"0,0083657175313967";"7";"0,5";"8";"1043";"0";"0";"4";"2"
"59931";"10";"1";"16";"0";"0,27113073842045804";"8";"0,28235412157287004";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"1";"5813";"0";"0";"0";"1"
"59933";"10";"1";"51";"0";"0,2899258852594016";"7";"0,30382097546459624";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"7";"0,3571428656578064";"15";"5815";"0";"0";"3";"3"
"59934";"10";"1";"31";"13,375566314803585";"0,2787369977295528";"7";"0,29056278696361737";"0,000018995845248960705";"1";"1";"2";"0,000401979394521132";"17";"0";"2";"1043";"0";"1";"0";"0"
"59935";"10";"1";"36";"155,03268344025096";"0,2789690503855498";"7";"0,29094679143902613";"0,00001889460013513507";"1";"2";"3";"0,00019980386974833048";"16";"0";"3";"2005";"0";"1";"0";"0"
"59936";"10";"4";"116";"3,409427127284172";"0,23539641487559082";"8";"0,24244626056522894";"0,00002165727343295992";"1";"2";"3";"0,0003526666881803246";"18";"0";"3";"1043";"0";"0";"1";"1"
"59937";"10";"1";"1";"0";"0,2835885038947086";"8";"0,29630228488439797";"0,00004286923705722183";"1";"2";"3";"0,007993794492633629";"18";"1";"5";"1043";"0";"0";"2";"1"
"59939";"10";"1";"11";"44,16386967370225";"0,26520669044150885";"7";"0,2762865259740249";"0,000018196939588443657";"1";"1";"2";"0,0001857527576717709";"18";"0";"2";"5587";"0";"1";"0";"0"
"59944";"10";"1";"1";"0";"0,2646483885519523";"7";"0,27562319624819615";"0,000015552246910179046";"0";"1";"1";"0";"22";"0";"1";"5820";"0";"0";"0";"1"
"59945";"10";"4";"121";"0";"0,28563700297538547";"7";"0,29910443722943136";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"7";"0,6666666865348816";"7";"5821";"0";"0";"2";"1"
"59949";"10";"1";"61";"0";"0,28528220361868756";"7";"0,2982054957537681";"0,000015552246910179046";"0";"7";"7";"0";"22";"0,1666666716337204";"9";"5824";"0";"0";"0";"1"
"59950";"10";"1";"16";"0";"0,2922617070740618";"7";"0,3058243145743077";"0,000015552246910179046";"0";"2";"2";"0";"18";"1";"2";"5825";"0";"0";"0";"1"
"59951";"10";"1";"1";"69,2636440597301";"0,27011817670230726";"8";"0,28098281926406754";"0,000019960068040620063";"1";"1";"2";"0,0001857527576717709";"18";"0";"2";"3213";"0";"1";"0";"0"
"59954";"10";"1";"31";"0";"0,2729057929822748";"8";"0,28445167311385544";"0,000015552246910179046";"0";"3";"3";"0";"17";"0";"3";"5827";"0";"0";"0";"1"
